customer_id,churned,churn_date,churn_reason,churn_probability_raw,clv_egp
C11799,1,2024-09-05,Network quality,0.1627,12597.88
C11800,0,,No churn,0.2015,11978.81
C11801,0,,No churn,0.2459,2958.58
C11802,1,2024-11-04,Moving,0.43,8176.58
C11803,1,2024-10-27,Price,0.4113,9091.07
C11804,0,,No churn,0.5188,8024.74
C11805,1,2024-10-05,Network quality,0.587,22077.74
C11806,1,2024-09-28,Competitor offer,0.5231,18010.55
C11807,1,2024-12-15,Price,0.7655,38466.21
C11808,1,2024-12-20,Network quality,0.7819,29035.8
C11809,1,2024-08-12,Competitor offer,0.5232,15961.62
C11810,1,2024-08-21,Network quality,0.7807,10695.14
C11811,0,,No churn,0.5685,3596.57
C11812,1,2024-11-14,Network quality,0.7,18093.74
C11813,1,2024-12-04,Moving,0.4222,6331.62
C11814,1,2024-12-09,Price,0.6163,6151.68
C11815,0,,No churn,0.4275,16821.97
C11816,1,2024-09-20,Poor service,0.2293,12892.89
C11817,0,,No churn,0.3106,15314.48
C11818,1,2024-11-02,Competitor offer,0.4032,9236.48
C11819,0,,No churn,0.6769,8135.11
C11820,1,2024-11-20,Price,0.767,17521.96
C11821,1,2024-09-19,Network quality,0.5918,31773.85
C11822,0,,No churn,0.3655,4659.9
C11823,1,2024-12-13,Competitor offer,0.2608,3660.29
C11824,0,,No churn,0.898,10183.44
C11825,0,,No churn,0.6624,7165.22
C11826,1,2024-12-23,Price,0.2395,2490.16
C11827,1,2024-12-04,Price,0.2071,9338.26
C11828,0,,No churn,0.5207,29908.84
C11829,1,2024-12-07,Network quality,0.8478,10041.86
C11830,0,,No churn,0.1597,15437.43
C11831,0,,No churn,0.2529,5482.7
C11832,0,,No churn,0.3508,37584.79
C11833,1,2024-07-08,Price,0.4766,10875.76
C11834,0,,No churn,0.1203,9368.37
C11835,1,2024-08-08,Poor service,0.3679,5717.81
C11836,1,2024-09-10,Competitor offer,0.24,5705.56
C11837,0,,No churn,0.3668,13036.22
C11838,0,,No churn,0.6081,14538.94
C11839,0,,No churn,0.1733,6465.08
C11840,0,,No churn,0.1464,2780.93
C11841,0,,No churn,0.3928,5603.27
C11842,1,2024-09-20,Poor service,0.1783,8155.74
C11843,1,2024-08-03,Competitor offer,0.0877,6077.87
C11844,0,,No churn,0.1352,8712.28
C11845,1,2024-07-25,Other,0.4032,4196.51
C11846,0,,No churn,0.0793,8475.55
C11847,1,2024-12-01,Competitor offer,0.724,32271.68
C11848,0,,No churn,0.0954,9517.69
C11849,1,2024-10-21,Price,0.5573,17819.04
C11850,0,,No churn,0.0842,10489.49
C11851,0,,No churn,0.723,31712.57
C11852,0,,No churn,0.0995,8924.7
C11853,0,,No churn,0.6364,10910.9
C11854,1,2024-10-12,Network quality,0.5249,37979.82
C11855,0,,No churn,0.5989,36805.16
C11856,1,2024-11-16,Other,0.4839,8999.84
C11857,1,2024-10-28,Poor service,0.6811,8993.72
C11858,0,,No churn,0.2865,2053.48
C11859,0,,No churn,0.2496,5388.75
C11860,1,2024-12-02,Other,0.8723,53758.27
C11861,0,,No churn,0.248,25297.77
C11862,1,2024-11-01,Other,0.5225,17604.89
C11863,1,2024-08-01,Price,0.8578,12867.24
C11864,0,,No churn,0.2197,9056.7
C11865,0,,No churn,0.1369,11367.27
C11866,0,,No churn,0.1243,6823.03
C11867,1,2024-10-08,Network quality,0.8039,12943.05
C11868,1,2024-12-03,Network quality,0.9054,18228.9
C11869,0,,No churn,0.1323,7608.03
C11870,0,,No churn,0.1421,3033.22
C11871,0,,No churn,0.1991,11244.25
C11872,0,,No churn,0.2077,3241.6
C11873,0,,No churn,0.1485,4643.51
C11874,1,2024-09-11,Competitor offer,0.2864,3376.05
C11875,0,,No churn,0.2711,9740.03
C11876,0,,No churn,0.4521,14250.63
C11877,0,,No churn,0.1897,17532.92
C11878,0,,No churn,0.1782,7047.19
C11879,0,,No churn,0.6848,23440.77
C11880,1,2024-11-02,Competitor offer,0.8849,9759.43
C11881,0,,No churn,0.333,6886.23
C11882,0,,No churn,0.2517,6074.48
C11883,0,,No churn,0.1267,3486.03
C11884,0,,No churn,0.6576,35821.14
C11885,0,,No churn,0.0927,8085.03
C11886,1,2024-10-11,Poor service,0.2238,4699.52
C11887,0,,No churn,0.1403,4544.29
C11888,0,,No churn,0.3972,6238.1
C11889,0,,No churn,0.442,5832.51
C11890,0,,No churn,0.5686,35903.92
C11891,0,,No churn,0.0956,13660.92
C11892,0,,No churn,0.128,6843.01
C11893,0,,No churn,0.5788,33124.75
C11894,0,,No churn,0.9095,17672.78
C11895,1,2024-08-09,Other,0.7807,31002.01
C11896,0,,No churn,0.3176,2682.02
C11897,1,2024-10-02,Competitor offer,0.8168,48818.66
C11898,0,,No churn,0.4129,14616.01
C11899,0,,No churn,0.0349,9429.27
C11900,1,2024-10-03,Competitor offer,0.5055,37295.23
C11901,1,2024-09-05,Other,0.7391,25771.18
C11902,1,2024-11-01,Poor service,0.6658,7447.86
C11903,0,,No churn,0.3664,5040.11
C11904,0,,No churn,0.6414,36350.95
C11905,0,,No churn,0.2023,7121.95
C11906,0,,No churn,0.7615,13270.31
C11907,1,2024-12-18,Network quality,0.563,20977.28
C11908,0,,No churn,0.1495,19350.83
C11909,0,,No churn,0.6097,37784.57
C11910,1,2024-09-13,Other,0.3078,12281.41
C11911,1,2024-09-24,Poor service,0.6231,25258.83
C11912,0,,No churn,0.1617,7103.99
C11913,1,2024-09-19,Network quality,0.8385,34836.45
C11914,1,2024-10-25,Competitor offer,0.5522,16286.24
C11915,1,2024-09-28,Other,0.9324,20816.59
C11916,1,2024-12-27,Other,0.5093,5521.36
C11917,0,,No churn,0.1561,10768.89
C11918,1,2024-08-05,Other,0.1069,2384.44
C11919,0,,No churn,0.1453,11193.79
C11920,0,,No churn,0.1784,8926.09
C11921,0,,No churn,0.3846,14426.26
C11922,0,,No churn,0.4341,18333.98
C11923,0,,No churn,0.1266,15655.17
C11924,0,,No churn,0.4697,13543.14
C11925,0,,No churn,0.3513,7399.17
C11926,1,2024-12-26,Other,0.6815,22451.26
C11927,0,,No churn,0.2039,21218.44
C11928,1,2024-07-05,Network quality,0.5851,18949.64
C11929,0,,No churn,0.2201,5654.8
C11930,0,,No churn,0.1401,10857.82
C11931,0,,No churn,0.2154,6779.15
C11932,0,,No churn,0.5869,7080.47
C11933,0,,No churn,0.3395,4119.5
C11934,0,,No churn,0.2382,16613.68
C11935,1,2024-07-26,Price,0.8482,12224.61
C11936,1,2024-12-26,Competitor offer,0.4896,12393.98
C11937,1,2024-11-08,Price,0.7494,14084.88
C11938,1,2024-10-18,Other,0.792,28869.55
C11939,0,,No churn,0.164,15316.21
C11940,0,,No churn,0.7903,20918.55
C11941,0,,No churn,0.4674,34202.64
C11942,1,2024-07-25,Price,0.707,8719.37
C11943,1,2024-11-23,Network quality,0.5367,16208.46
C11944,0,,No churn,0.1951,9786.88
C11945,1,2024-08-23,Price,0.8708,17114.82
C11946,0,,No churn,0.3702,6242.58
C11947,1,2024-12-05,Price,0.5854,32893.5
C11948,0,,No churn,0.0945,12813.56
C11949,0,,No churn,0.2384,7738.37
C11950,0,,No churn,0.8297,13471.0
C11951,1,2024-07-06,Poor service,0.4935,6169.07
C11952,1,2024-10-08,Network quality,0.7687,10663.29
C11953,1,2024-10-17,Price,0.4313,16265.09
C11954,1,2024-09-24,Moving,0.4413,4707.89
C11955,1,2024-11-25,Other,0.3781,4711.29
C11956,1,2024-07-05,Poor service,0.5528,53447.64
C11957,1,2024-09-28,Network quality,0.3243,23398.08
C11958,1,2024-12-01,Price,0.7547,25317.46
C11959,0,,No churn,0.1913,9875.07
C11960,0,,No churn,0.1928,3546.76
C11961,0,,No churn,0.2492,3635.38
C11962,1,2024-09-21,Other,0.5229,9154.78
C11963,1,2024-12-17,Other,0.6188,29331.61
C11964,1,2024-09-16,Network quality,0.7046,11406.66
C11965,0,,No churn,0.5268,28984.08
C11966,0,,No churn,0.1912,24570.46
C11967,0,,No churn,0.1766,16044.16
C11968,0,,No churn,0.5767,36529.61
C11969,0,,No churn,0.1746,9140.52
C11970,0,,No churn,0.1965,6269.68
C11971,0,,No churn,0.154,16215.41
C11972,1,2024-07-02,Network quality,0.3387,30197.9
C11973,0,,No churn,0.591,35162.99
C11974,0,,No churn,0.3024,9601.61
C11975,1,2024-07-09,Other,0.5595,23524.35
C11976,0,,No churn,0.5139,3759.49
C11977,0,,No churn,0.2448,3398.39
C11978,1,2024-09-16,Price,0.1835,6397.68
C11979,1,2024-12-01,Poor service,0.7572,40671.13
C11980,0,,No churn,0.3501,7408.5
C11981,1,2024-08-12,Network quality,0.7687,25189.31
C11982,0,,No churn,0.6515,23117.2
C11983,0,,No churn,0.33,4291.22
C11984,1,2024-08-23,Network quality,0.5491,11279.49
C11985,0,,No churn,0.3659,6962.36
C11986,0,,No churn,0.0728,7843.12
C11987,1,2024-12-02,Price,0.8203,23126.93
C11988,1,2024-12-04,Price,0.6816,46235.66
C11989,0,,No churn,0.3605,9904.23
C11990,1,2024-07-22,Network quality,0.9096,41249.28
C11991,1,2024-12-21,Poor service,0.2687,21844.11
C11992,0,,No churn,0.1498,7068.27
C11993,0,,No churn,0.2819,32363.48
C11994,1,2024-12-18,Competitor offer,0.4118,10741.93
C11995,0,,No churn,0.4122,14883.71
C11996,0,,No churn,0.2156,12949.36
C11997,0,,No churn,0.1245,24713.65
C11998,0,,No churn,0.0937,17336.12
C11999,0,,No churn,0.4846,7712.59
C12000,1,2024-07-09,Competitor offer,0.4756,19302.37
C12001,0,,No churn,0.5925,21463.41
C12002,0,,No churn,0.2872,14923.8
C12003,1,2024-12-01,Price,0.807,11983.65
C12004,1,2024-11-20,Other,0.5275,35493.02
C12005,0,,No churn,0.2103,3636.47
C12006,0,,No churn,0.4457,15599.38
C12007,1,2024-08-09,Network quality,0.8581,14696.18
C12008,1,2024-09-01,Other,0.0874,23617.04
C12009,1,2024-12-03,Network quality,0.3618,7882.63
C12010,1,2024-07-03,Other,0.8862,20128.42
C12011,0,,No churn,0.7914,12130.52
C12012,0,,No churn,0.1022,16530.67
C12013,1,2024-08-02,Competitor offer,0.4964,12166.83
C12014,1,2024-11-25,Competitor offer,0.861,32437.09
C12015,1,2024-08-24,Poor service,0.3407,6689.89
C12016,1,2024-12-26,Price,0.5128,25239.3
C12017,1,2024-11-21,Competitor offer,0.8757,27746.37
C12018,0,,No churn,0.1467,14314.35
C12019,0,,No churn,0.5547,14219.1
C12020,1,2024-12-04,Competitor offer,0.6202,15079.06
C12021,1,2024-07-15,Network quality,0.4945,11075.68
C12022,0,,No churn,0.2726,18659.02
C12023,1,2024-07-23,Moving,0.3196,8386.06
C12024,0,,No churn,0.2046,7800.55
C12025,0,,No churn,0.2994,5647.01
C12026,0,,No churn,0.2307,5279.62
C12027,0,,No churn,0.3275,20658.92
C12028,0,,No churn,0.299,9018.72
C12029,0,,No churn,0.2631,21895.62
C12030,0,,No churn,0.6256,29089.43
C12031,1,2024-08-15,Price,0.7739,42216.37
C12032,1,2024-07-05,Price,0.5654,12790.23
C12033,0,,No churn,0.2433,10160.14
C12034,1,2024-08-14,Price,0.2811,19576.65
C12035,0,,No churn,0.3406,13765.95
C12036,0,,No churn,0.2045,2630.75
C12037,1,2024-11-28,Price,0.3611,29576.88
C12038,1,2024-07-09,Competitor offer,0.5621,31170.42
C12039,0,,No churn,0.3127,4369.51
C12040,0,,No churn,0.2164,7321.87
C12041,0,,No churn,0.3372,3382.94
C12042,0,,No churn,0.3508,3083.65
C12043,0,,No churn,0.8231,6835.56
C12044,1,2024-08-07,Network quality,0.4312,24866.66
C12045,1,2024-10-15,Competitor offer,0.6474,25126.79
C12046,0,,No churn,0.7814,18397.68
C12047,0,,No churn,0.236,15135.13
C12048,1,2024-08-15,Network quality,0.8062,24793.29
C12049,1,2024-09-27,Poor service,0.2326,15106.71
C12050,0,,No churn,0.1709,10451.61
C12051,0,,No churn,0.2069,23680.76
C12052,1,2024-11-16,Price,0.8012,22950.76
C12053,0,,No churn,0.3041,21765.81
C12054,1,2024-07-28,Price,0.7586,12203.89
C12055,0,,No churn,0.3111,9435.23
C12056,1,2024-11-22,Price,0.2192,7592.43
C12057,0,,No churn,0.373,4849.66
C12058,0,,No churn,0.302,20734.78
C12059,0,,No churn,0.5394,12738.65
C12060,1,2024-07-20,Poor service,0.8406,21573.91
C12061,0,,No churn,0.2936,6399.17
C12062,1,2024-10-20,Poor service,0.6875,26301.66
C12063,0,,No churn,0.2462,12317.07
C12064,1,2024-10-13,Other,0.3193,8901.35
C12065,0,,No churn,0.0908,5845.8
C12066,1,2024-08-15,Network quality,0.3332,32969.14
C12067,1,2024-07-17,Poor service,0.8969,25044.88
C12068,0,,No churn,0.1256,11515.55
C12069,0,,No churn,0.2444,27023.42
C12070,1,2024-07-03,Other,0.1507,9755.15
C12071,0,,No churn,0.3372,2678.9
C12072,1,2024-11-15,Competitor offer,0.8112,14351.66
C12073,1,2024-12-17,Competitor offer,0.3682,4830.79
C12074,0,,No churn,0.3167,23649.48
C12075,1,2024-08-09,Network quality,0.6128,23261.47
C12076,1,2024-12-21,Price,0.1979,7768.85
C12077,0,,No churn,0.3308,3132.52
C12078,1,2024-12-15,Other,0.8393,24389.76
C12079,1,2024-08-11,Network quality,0.7381,27832.79
C12080,1,2024-09-04,Price,0.6603,6268.69
C12081,0,,No churn,0.4992,9371.39
C12082,1,2024-07-12,Moving,0.8313,21310.85
C12083,1,2024-09-23,Other,0.2229,3340.13
C12084,1,2024-07-03,Network quality,0.5368,16543.79
C12085,0,,No churn,0.2893,10545.04
C12086,0,,No churn,0.0848,2590.18
C12087,1,2024-11-12,Poor service,0.6228,20141.12
C12088,1,2024-11-09,Moving,0.3808,14236.89
C12089,0,,No churn,0.2023,13495.62
C12090,1,2024-10-13,Poor service,0.7733,17887.78
C12091,0,,No churn,0.2985,16980.05
C12092,0,,No churn,0.4055,16116.93
C12093,1,2024-10-10,Price,0.6615,26654.51
C12094,1,2024-10-04,Price,0.5583,12456.83
C12095,0,,No churn,0.1386,5099.4
C12096,0,,No churn,0.3224,5327.75
C12097,0,,No churn,0.4187,28049.77
C12098,1,2024-11-05,Other,0.3277,3900.06
C12099,1,2024-09-21,Network quality,0.8658,33646.76
C12100,0,,No churn,0.7248,52224.33
C12101,0,,No churn,0.8745,21434.59
C12102,0,,No churn,0.2033,13886.45
C12103,0,,No churn,0.4919,23596.78
C12104,0,,No churn,0.527,27631.97
C12105,0,,No churn,0.5014,20848.66
C12106,0,,No churn,0.3304,11325.4
C12107,1,2024-11-01,Price,0.2244,3701.53
C12108,1,2024-12-11,Network quality,0.3606,4581.06
C12109,0,,No churn,0.2732,16002.14
C12110,0,,No churn,0.2224,3607.67
C12111,0,,No churn,0.2041,23679.82
C12112,0,,No churn,0.1969,1902.78
C12113,0,,No churn,0.3946,23277.73
C12114,1,2024-07-06,Poor service,0.2479,10313.27
C12115,0,,No churn,0.295,10822.76
C12116,1,2024-07-26,Poor service,0.8095,34829.12
C12117,0,,No churn,0.3249,22055.05
C12118,1,2024-09-27,Competitor offer,0.2919,19167.45
C12119,0,,No churn,0.3674,9508.42
C12120,1,2024-09-01,Poor service,0.7674,14699.93
C12121,1,2024-12-27,Network quality,0.5033,12238.51
C12122,0,,No churn,0.1906,14153.8
C12123,0,,No churn,0.4685,37665.82
C12124,1,2024-09-02,Competitor offer,0.2174,11901.63
C12125,0,,No churn,0.0961,10770.13
C12126,0,,No churn,0.1721,10253.91
C12127,0,,No churn,0.4435,11500.93
C12128,0,,No churn,0.2425,8135.45
C12129,1,2024-12-13,Moving,0.2596,19126.52
C12130,0,,No churn,0.1921,4357.17
C12131,0,,No churn,0.2302,9046.68
C12132,0,,No churn,0.2196,5755.89
C12133,1,2024-12-10,Poor service,0.1807,4247.57
C12134,0,,No churn,0.4419,8922.76
C12135,0,,No churn,0.1486,9112.04
C12136,1,2024-10-19,Poor service,0.8622,40926.42
C12137,1,2024-10-21,Other,0.856,29031.6
C12138,0,,No churn,0.1427,13828.87
C12139,0,,No churn,0.2922,10760.21
C12140,1,2024-07-28,Poor service,0.454,16068.2
C12141,0,,No churn,0.3825,13541.26
C12142,0,,No churn,0.2003,8229.12
C12143,0,,No churn,0.0701,5944.95
C12144,1,2024-09-23,Price,0.452,28430.35
C12145,0,,No churn,0.1637,6100.36
C12146,0,,No churn,0.0363,9414.35
C12147,0,,No churn,0.5337,11314.94
C12148,1,2024-07-06,Competitor offer,0.5233,13540.26
C12149,1,2024-08-20,Network quality,0.2562,13693.42
C12150,0,,No churn,0.0955,21026.99
C12151,0,,No churn,0.2407,6024.71
C12152,1,2024-11-01,Price,0.8206,10584.21
C12153,1,2024-11-18,Price,0.7357,48333.02
C12154,1,2024-09-16,Moving,0.3807,25795.3
C12155,0,,No churn,0.0798,9797.47
C12156,0,,No churn,0.7228,22084.07
C12157,1,2024-08-26,Network quality,0.7071,6453.62
C12158,0,,No churn,0.3177,3827.81
C12159,1,2024-10-19,Network quality,0.5382,10964.04
C12160,0,,No churn,0.6924,25984.22
C12161,1,2024-07-15,Price,0.8767,22518.16
C12162,1,2024-07-13,Competitor offer,0.8655,34195.32
C12163,1,2024-12-20,Network quality,0.3491,19227.22
C12164,0,,No churn,0.5239,21134.01
C12165,0,,No churn,0.1206,8380.85
C12166,1,2024-10-10,Price,0.2674,4144.25
C12167,1,2024-08-23,Moving,0.6588,50988.42
C12168,0,,No churn,0.6402,10565.3
C12169,0,,No churn,0.5595,12436.77
C12170,1,2024-07-25,Network quality,0.2004,8252.04
C12171,1,2024-12-10,Competitor offer,0.3209,5825.96
C12172,0,,No churn,0.491,16720.07
C12173,0,,No churn,0.4338,25844.83
C12174,1,2024-10-15,Moving,0.9042,22732.14
C12175,1,2024-10-13,Poor service,0.7733,9536.34
C12176,1,2024-08-18,Network quality,0.8272,32914.84
C12177,0,,No churn,0.3167,25981.77
C12178,1,2024-08-09,Poor service,0.8294,48456.22
C12179,1,2024-10-05,Competitor offer,0.4988,8003.28
C12180,0,,No churn,0.7817,27467.05
C12181,0,,No churn,0.1665,6241.77
C12182,0,,No churn,0.0929,4058.68
C12183,0,,No churn,0.1991,16081.83
C12184,1,2024-07-05,Network quality,0.7698,8735.62
C12185,1,2024-09-15,Network quality,0.5835,9058.03
C12186,1,2024-08-18,Moving,0.1841,9181.13
C12187,0,,No churn,0.6514,34050.39
C12188,1,2024-07-06,Price,0.7209,29532.81
C12189,0,,No churn,0.1658,3052.69
C12190,0,,No churn,0.2421,13178.81
C12191,0,,No churn,0.2207,4865.78
C12192,1,2024-09-10,Price,0.1991,6543.39
C12193,0,,No churn,0.3831,12190.54
C12194,0,,No churn,0.3383,9735.24
C12195,1,2024-10-18,Competitor offer,0.591,6599.39
C12196,0,,No churn,0.3025,3836.6
C12197,1,2024-07-11,Price,0.5831,24980.83
C12198,1,2024-11-28,Poor service,0.6022,23758.64
C12199,0,,No churn,0.2701,4509.85
C12200,1,2024-12-07,Network quality,0.8003,9332.54
C12201,0,,No churn,0.2092,2896.42
C12202,1,2024-07-01,Price,0.7732,17511.66
C12203,1,2024-11-16,Network quality,0.477,4412.81
C12204,0,,No churn,0.1632,14413.15
C12205,1,2024-07-28,Competitor offer,0.4042,23574.42
C12206,0,,No churn,0.1151,28339.11
C12207,0,,No churn,0.1735,7726.21
C12208,1,2024-09-23,Price,0.5851,13995.86
C12209,1,2024-10-26,Other,0.464,28774.6
C12210,1,2024-10-20,Price,0.3791,14195.57
C12211,1,2024-09-08,Competitor offer,0.7258,46415.45
C12212,1,2024-07-12,Network quality,0.7228,11179.24
C12213,1,2024-09-11,Moving,0.5036,12459.02
C12214,1,2024-12-14,Competitor offer,0.3795,11441.48
C12215,1,2024-08-22,Other,0.2731,7487.24
C12216,1,2024-09-21,Network quality,0.8366,9120.74
C12217,0,,No churn,0.0975,7109.23
C12218,1,2024-11-08,Network quality,0.947,13400.76
C12219,0,,No churn,0.3607,6725.97
C12220,0,,No churn,0.1801,7005.21
C12221,1,2024-09-20,Competitor offer,0.3307,3828.94
C12222,0,,No churn,0.6392,8208.42
C12223,0,,No churn,0.2307,8918.58
C12224,0,,No churn,0.3085,10409.99
C12225,0,,No churn,0.5508,16648.2
C12226,1,2024-09-24,Network quality,0.7279,33082.23
C12227,0,,No churn,0.2547,4368.25
C12228,1,2024-12-20,Price,0.793,26169.28
C12229,0,,No churn,0.2384,7271.91
C12230,0,,No churn,0.1246,8818.71
C12231,0,,No churn,0.396,19725.75
C12232,0,,No churn,0.2239,4506.85
C12233,0,,No churn,0.0961,13925.96
C12234,1,2024-08-03,Moving,0.4842,25532.5
C12235,0,,No churn,0.3748,5382.73
C12236,1,2024-10-16,Network quality,0.5011,25858.27
C12237,0,,No churn,0.4092,7966.68
C12238,0,,No churn,0.5081,5643.98
C12239,0,,No churn,0.15,8270.69
C12240,1,2024-07-24,Price,0.866,34469.65
C12241,0,,No churn,0.2314,6606.47
C12242,1,2024-08-17,Price,0.581,5383.23
C12243,0,,No churn,0.6287,14401.4
C12244,0,,No churn,0.2051,10941.78
C12245,0,,No churn,0.7439,12849.52
C12246,1,2024-08-24,Price,0.3069,7086.88
C12247,0,,No churn,0.7677,15396.51
C12248,1,2024-07-02,Competitor offer,0.4898,13923.38
C12249,0,,No churn,0.3283,14724.78
C12250,1,2024-12-11,Poor service,0.1198,7336.57
C12251,0,,No churn,0.3718,10264.41
C12252,0,,No churn,0.2012,14640.23
C12253,1,2024-12-08,Competitor offer,0.6541,19378.06
C12254,1,2024-11-24,Other,0.3251,5463.88
C12255,0,,No churn,0.5503,37677.46
C12256,0,,No churn,0.4366,13756.46
C12257,0,,No churn,0.1273,5858.13
C12258,0,,No churn,0.1469,13823.07
C12259,1,2024-11-24,Price,0.3403,4841.77
C12260,0,,No churn,0.2855,4637.0
C12261,0,,No churn,0.2704,5939.62
C12262,1,2024-08-14,Network quality,0.8131,14629.77
C12263,0,,No churn,0.1687,6004.74
C12264,0,,No churn,0.1712,12308.9
C12265,0,,No churn,0.7284,34184.43
C12266,1,2024-07-19,Poor service,0.7146,10666.77
C12267,0,,No churn,0.6221,48678.03
C12268,0,,No churn,0.8281,33448.63
C12269,1,2024-11-15,Price,0.1047,2657.89
C12270,0,,No churn,0.4233,20592.8
C12271,0,,No churn,0.1781,12223.47
C12272,1,2024-08-06,Price,0.5863,38687.31
C12273,1,2024-08-19,Price,0.3302,18792.47
C12274,1,2024-11-04,Competitor offer,0.7238,13026.3
C12275,1,2024-10-13,Competitor offer,0.9226,16677.27
C12276,1,2024-12-17,Network quality,0.3588,15330.81
C12277,1,2024-11-19,Other,0.3718,12480.71
C12278,0,,No churn,0.2102,2884.65
C12279,0,,No churn,0.2415,19787.47
C12280,0,,No churn,0.1551,10216.44
C12281,0,,No churn,0.2703,3246.35
C12282,0,,No churn,0.4069,15753.5
C12283,0,,No churn,0.5639,21718.9
C12284,0,,No churn,0.1154,9434.06
C12285,0,,No churn,0.349,8414.88
C12286,0,,No churn,0.4878,6278.11
C12287,1,2024-08-20,Poor service,0.8163,16147.57
C12288,1,2024-07-03,Other,0.3243,3587.02
C12289,1,2024-08-06,Network quality,0.7955,33333.7
C12290,0,,No churn,0.467,4059.59
C12291,1,2024-11-04,Other,0.1227,23983.82
C12292,1,2024-10-07,Price,0.7333,21880.08
C12293,0,,No churn,0.1409,13733.96
C12294,0,,No churn,0.795,8748.07
C12295,0,,No churn,0.3464,5534.27
C12296,1,2024-12-22,Other,0.8602,14670.9
C12297,0,,No churn,0.1473,9789.27
C12298,0,,No churn,0.6291,16501.88
C12299,0,,No churn,0.2824,26837.06
C12300,0,,No churn,0.5137,4373.53
C12301,0,,No churn,0.1732,9214.86
C12302,1,2024-11-28,Price,0.7595,32940.43
C12303,0,,No churn,0.2662,13498.55
C12304,1,2024-12-23,Poor service,0.4004,22265.62
C12305,1,2024-12-08,Competitor offer,0.7742,19864.91
C12306,1,2024-10-20,Price,0.7863,23891.92
C12307,1,2024-12-05,Other,0.3661,16377.19
C12308,1,2024-07-03,Price,0.4138,8645.21
C12309,0,,No churn,0.3305,10054.6
C12310,0,,No churn,0.1984,7773.54
C12311,1,2024-10-16,Other,0.5973,30950.43
C12312,0,,No churn,0.4507,25006.49
C12313,0,,No churn,0.1935,5868.78
C12314,0,,No churn,0.6467,38432.68
C12315,0,,No churn,0.302,4881.21
C12316,1,2024-11-20,Network quality,0.7145,30069.37
C12317,0,,No churn,0.1633,14413.06
C12318,0,,No churn,0.5406,14399.11
C12319,1,2024-09-14,Other,0.5807,11949.12
C12320,0,,No churn,0.0985,7733.62
C12321,1,2024-07-25,Network quality,0.8808,31279.05
C12322,1,2024-12-15,Price,0.413,21560.6
C12323,1,2024-12-07,Poor service,0.6109,52844.75
C12324,0,,No churn,0.0929,8491.23
C12325,1,2024-07-06,Poor service,0.5092,26822.61
C12326,0,,No churn,0.3573,16261.96
C12327,0,,No churn,0.5884,18913.87
C12328,1,2024-10-23,Price,0.4434,29727.54
C12329,0,,No churn,0.384,20608.26
C12330,1,2024-08-08,Moving,0.5054,17034.6
C12331,1,2024-10-19,Network quality,0.4011,20884.43
C12332,1,2024-07-24,Price,0.8689,28692.61
C12333,1,2024-11-18,Price,0.5261,11570.61
C12334,0,,No churn,0.2157,3829.79
C12335,0,,No churn,0.4191,18264.22
C12336,1,2024-08-15,Poor service,0.4593,20525.54
C12337,0,,No churn,0.3755,13583.64
C12338,1,2024-12-18,Competitor offer,0.4046,7497.79
C12339,1,2024-10-01,Competitor offer,0.5903,6620.88
C12340,1,2024-11-09,Competitor offer,0.3234,28407.33
C12341,1,2024-09-17,Network quality,0.5275,38841.57
