customer_id,month,calls_minutes,sms_count,data_gb,roaming_gb,app_usage_hours,downtime_hours,slow_days
C11346,2024-07,359,219,17.8,1.2,22.4,0.6,2
C11346,2024-08,279,171,38.5,2.3,52.5,0.1,0
C11346,2024-09,372,162,40.5,1.6,44.5,0.5,4
C11346,2024-10,342,266,37.3,0.4,91.5,0.0,0
C11346,2024-11,314,72,54.9,0.2,64.3,1.6,3
C11346,2024-12,375,227,31.2,0.4,43.4,0.4,2
C11347,2024-01,719,114,42.7,0.3,80.5,1.5,0
C11347,2024-02,607,114,43.6,1.4,54.4,0.3,1
C11347,2024-03,225,131,83.6,0.2,60.9,0.4,1
C11347,2024-04,440,58,44.9,0.3,68.6,2.1,1
C11347,2024-05,563,68,77.6,2.7,60.1,0.1,0
C11347,2024-06,245,106,49.6,0.5,83.3,0.7,0
C11347,2024-07,340,42,48.3,1.7,80.9,0.1,4
C11347,2024-08,438,120,52.0,0.2,55.7,0.1,1
C11347,2024-09,512,132,55.7,2.9,40.3,3.1,0
C11347,2024-10,418,166,60.3,0.4,84.3,0.1,0
C11347,2024-11,254,202,50.7,0.2,92.6,1.4,0
C11347,2024-12,434,101,43.7,1.6,69.4,1.1,1
C11348,2024-01,281,193,58.5,1.1,53.6,0.1,0
C11348,2024-02,324,125,34.4,0.2,13.7,0.4,0
C11348,2024-03,418,158,30.5,0.1,65.6,0.5,0
C11348,2024-04,224,304,23.3,1.1,38.4,2.0,0
C11348,2024-05,177,98,30.3,0.1,32.4,0.6,0
C11348,2024-06,297,176,60.2,0.3,43.3,0.0,1
C11348,2024-07,378,253,42.1,1.1,49.5,1.0,0
C11348,2024-08,275,57,39.1,0.7,26.8,0.2,3
C11348,2024-09,244,96,44.4,0.4,36.2,0.1,2
C11348,2024-10,255,24,35.6,0.6,19.4,0.4,0
C11348,2024-11,398,199,31.4,0.2,41.2,1.5,0
C11348,2024-12,445,300,31.8,0.2,43.6,0.3,1
C11349,2024-01,494,303,41.9,1.7,59.0,1.4,0
C11349,2024-02,251,143,56.5,0.9,50.8,1.2,0
C11349,2024-03,501,206,61.2,1.1,55.4,0.6,2
C11349,2024-04,538,293,64.6,0.4,74.1,2.1,2
C11349,2024-05,463,271,44.5,2.1,82.1,0.0,2
C11349,2024-06,539,169,93.0,0.0,50.4,0.9,0
C11349,2024-07,334,288,52.4,1.0,67.3,0.9,1
C11349,2024-08,382,226,65.1,0.4,23.5,0.5,0
C11349,2024-09,471,107,39.3,0.2,86.7,0.7,0
C11349,2024-10,459,240,51.9,2.0,58.9,0.6,2
C11349,2024-11,453,91,63.1,0.3,24.0,2.2,2
C11349,2024-12,536,171,71.5,0.6,73.5,0.4,1
C11350,2024-01,413,188,55.2,2.0,58.9,0.3,0
C11350,2024-02,574,132,64.9,2.5,105.1,0.4,0
C11350,2024-03,433,7,31.1,0.4,31.7,1.8,0
C11350,2024-04,604,179,68.5,2.6,67.5,0.1,0
C11350,2024-05,533,124,64.0,1.8,73.4,0.0,0
C11350,2024-06,548,3,54.9,1.2,48.5,0.7,1
C11350,2024-07,393,154,47.9,0.2,51.9,0.2,0
C11350,2024-08,436,89,71.1,0.1,92.1,0.3,0
C11350,2024-09,479,78,58.4,0.0,84.9,0.7,2
C11350,2024-10,298,52,51.5,0.2,60.6,0.6,0
C11350,2024-11,558,232,48.2,0.4,64.1,0.1,2
C11350,2024-12,632,129,58.7,1.4,30.1,0.3,0
C11351,2024-01,427,190,80.7,1.4,35.7,3.8,2
C11351,2024-02,346,1,65.2,0.3,67.9,0.8,2
C11351,2024-03,363,179,79.4,1.3,42.0,1.5,1
C11351,2024-04,405,4,55.6,2.5,67.1,0.9,2
C11351,2024-05,530,66,85.4,0.1,70.3,1.9,4
C11351,2024-06,475,111,66.4,0.8,65.4,1.3,0
C11351,2024-07,569,38,55.2,1.5,33.0,3.8,3
C11351,2024-08,465,0,67.8,0.1,74.3,1.3,2
C11351,2024-09,659,117,50.4,0.8,80.7,0.1,2
C11351,2024-10,692,77,38.7,0.9,65.7,2.1,1
C11351,2024-11,650,5,96.0,0.5,69.0,0.5,2
C11351,2024-12,251,84,58.7,0.7,70.8,3.9,0
C11352,2024-01,499,96,42.7,1.0,45.5,1.4,2
C11352,2024-02,240,200,36.5,0.2,31.0,0.5,1
C11352,2024-03,411,131,43.8,0.2,29.4,1.2,4
C11352,2024-04,77,180,41.3,1.1,55.0,0.9,1
C11352,2024-05,266,0,58.0,0.2,75.2,0.1,3
C11352,2024-06,328,153,29.3,0.6,72.6,1.6,2
C11352,2024-07,262,0,20.7,0.1,74.8,0.6,1
C11352,2024-08,327,205,73.3,0.3,57.1,0.4,2
C11352,2024-09,313,129,36.7,2.2,49.0,1.4,3
C11352,2024-10,383,149,50.3,0.0,77.6,0.5,1
C11352,2024-11,350,0,22.8,1.0,35.9,0.4,2
C11352,2024-12,231,1,64.0,1.2,24.1,0.4,0
C11353,2024-01,194,182,61.8,0.3,77.8,0.7,1
C11353,2024-02,154,211,27.1,1.0,91.4,0.1,0
C11353,2024-03,471,47,28.3,0.3,41.6,1.5,1
C11353,2024-04,265,251,25.9,1.1,90.6,0.2,1
C11353,2024-05,310,212,24.2,0.0,44.8,0.4,1
C11353,2024-06,487,218,27.7,0.4,42.0,0.0,0
C11353,2024-07,309,292,40.1,0.2,34.3,0.6,2
C11353,2024-08,321,136,42.4,1.1,36.2,0.9,1
C11353,2024-09,176,64,48.2,0.3,25.8,0.1,1
C11353,2024-10,352,166,25.5,0.9,68.7,0.6,0
C11353,2024-11,241,113,39.4,1.1,52.1,0.3,1
C11353,2024-12,401,194,56.1,0.5,64.2,0.5,0
C11354,2024-01,548,15,59.7,0.9,30.8,4.2,2
C11354,2024-02,652,97,56.0,2.7,55.1,0.0,3
C11354,2024-03,330,140,57.6,0.7,70.3,3.2,0
C11354,2024-04,381,130,71.0,0.4,61.2,1.0,0
C11354,2024-05,534,194,51.3,0.7,67.9,0.0,2
C11354,2024-06,381,217,58.2,1.7,72.1,0.8,1
C11354,2024-07,528,125,61.9,0.2,47.9,0.3,1
C11354,2024-08,331,41,42.0,1.3,58.9,1.7,2
C11354,2024-09,506,187,34.6,0.3,80.5,0.1,3
C11354,2024-10,454,180,47.9,0.1,63.5,0.5,1
C11354,2024-11,435,174,53.8,2.2,53.7,0.9,0
C11354,2024-12,561,151,58.6,1.1,46.9,0.3,2
C11355,2024-01,524,203,30.1,0.4,62.0,0.3,0
C11355,2024-02,402,67,59.3,0.1,35.6,0.6,0
C11355,2024-03,155,305,53.4,0.4,32.6,0.7,1
C11355,2024-04,474,51,52.8,0.3,12.1,0.4,0
C11355,2024-05,313,126,45.7,0.8,67.8,0.0,0
C11355,2024-06,226,249,22.6,0.0,9.8,0.2,0
C11355,2024-07,221,75,12.3,2.2,58.0,0.3,0
C11355,2024-08,184,193,32.2,1.2,21.3,1.1,1
C11355,2024-09,297,196,18.0,1.0,59.6,0.5,0
C11355,2024-10,201,92,26.6,0.1,54.5,0.1,4
C11355,2024-11,317,182,30.5,1.1,56.1,0.7,2
C11355,2024-12,276,75,50.5,0.1,69.8,0.5,0
C11356,2024-01,277,91,64.6,6.9,47.1,0.7,2
C11356,2024-02,287,232,23.2,1.6,19.2,0.6,3
C11356,2024-03,411,49,27.3,0.0,69.5,1.2,1
C11356,2024-04,422,158,61.3,2.0,44.9,3.1,2
C11356,2024-05,367,159,42.3,1.0,37.7,1.0,3
C11356,2024-06,207,90,12.5,0.7,68.7,0.2,1
C11356,2024-07,276,50,70.4,1.1,24.6,0.5,1
C11356,2024-08,385,238,48.4,0.7,29.4,0.3,1
C11356,2024-09,282,112,27.0,0.6,90.2,0.4,0
C11356,2024-10,408,112,94.7,0.9,57.8,0.1,1
C11356,2024-11,393,220,24.4,1.6,24.9,0.2,2
C11356,2024-12,477,179,60.1,3.2,52.4,0.9,4
C11357,2024-01,338,166,47.9,0.2,44.7,1.3,0
C11357,2024-02,335,82,62.5,1.4,43.8,4.8,4
C11357,2024-03,214,15,52.9,0.4,39.0,0.5,1
C11357,2024-04,374,134,64.0,0.9,36.5,0.6,2
C11357,2024-05,187,91,38.5,0.5,34.0,0.4,1
C11357,2024-06,273,0,40.0,0.1,38.4,1.8,0
C11357,2024-07,390,216,59.8,0.1,59.7,0.2,1
C11357,2024-08,461,41,46.1,0.3,37.2,1.1,2
C11357,2024-09,493,110,42.1,0.5,30.4,0.1,0
C11357,2024-10,317,217,31.0,0.8,54.6,0.0,2
C11357,2024-11,309,105,66.3,1.8,41.0,0.3,2
C11357,2024-12,410,27,38.9,0.2,60.9,0.4,3
C11358,2024-01,436,0,49.1,0.2,85.1,0.2,5
C11358,2024-02,539,111,78.5,0.6,94.6,0.7,1
C11358,2024-03,652,211,63.3,0.1,23.1,1.8,3
C11358,2024-04,124,44,52.4,1.1,49.8,0.1,2
C11358,2024-05,501,112,66.7,0.9,67.8,0.5,2
C11358,2024-06,487,52,58.0,2.5,63.5,0.1,3
C11358,2024-07,508,148,71.8,0.4,93.2,1.3,5
C11358,2024-08,451,88,86.0,1.4,53.7,0.4,0
C11358,2024-09,294,136,43.5,0.4,56.7,0.1,2
C11358,2024-10,529,317,83.2,0.8,83.3,0.1,4
C11358,2024-11,565,210,74.1,0.0,36.9,1.5,3
C11358,2024-12,443,80,54.6,2.4,46.0,0.4,1
C11359,2024-01,223,223,45.7,0.0,26.4,0.6,2
C11359,2024-02,446,315,30.0,0.1,5.8,0.1,2
C11359,2024-03,424,274,48.7,0.4,28.7,0.3,1
C11359,2024-04,387,94,42.1,1.7,62.3,0.1,1
C11359,2024-05,270,180,35.8,0.7,41.7,1.9,0
C11359,2024-06,449,0,21.7,0.4,45.9,1.6,0
C11359,2024-07,269,211,46.8,0.9,64.5,0.1,0
C11359,2024-08,367,149,71.7,0.2,65.6,0.7,0
C11359,2024-09,311,221,23.0,1.7,55.9,0.3,1
C11359,2024-10,442,67,34.8,0.0,41.1,0.1,1
C11359,2024-11,315,224,43.6,1.9,28.0,0.7,2
C11359,2024-12,199,111,19.4,1.9,53.7,0.5,0
C11360,2024-01,480,126,67.5,1.0,83.2,0.5,1
C11360,2024-02,180,183,33.7,0.2,71.6,0.0,0
C11360,2024-03,362,200,10.4,0.3,36.0,0.3,0
C11360,2024-04,171,228,42.7,0.4,99.8,0.6,2
C11360,2024-05,212,78,30.7,0.2,36.7,0.7,0
C11360,2024-06,385,110,39.1,0.2,66.2,0.4,0
C11360,2024-07,320,118,35.5,0.6,4.7,1.0,0
C11360,2024-08,286,216,38.5,0.9,56.7,0.4,0
C11360,2024-09,351,132,46.9,0.3,46.7,2.8,2
C11360,2024-10,299,100,25.3,1.2,35.7,0.3,1
C11360,2024-11,204,103,42.4,0.2,61.2,0.6,0
C11360,2024-12,339,112,28.1,0.2,61.9,1.0,0
C11361,2024-01,518,254,60.9,0.8,45.3,2.1,0
C11361,2024-02,295,0,34.5,1.3,48.0,0.1,0
C11361,2024-03,160,126,39.7,1.4,51.6,1.6,0
C11361,2024-04,259,319,52.7,1.7,66.8,0.3,0
C11361,2024-05,416,113,38.1,1.2,49.4,0.0,1
C11361,2024-06,297,117,54.8,0.3,56.4,0.1,2
C11361,2024-07,416,66,31.6,0.2,33.9,1.5,2
C11361,2024-08,368,111,42.8,1.5,100.1,1.5,0
C11361,2024-09,286,126,33.8,0.1,69.5,0.2,1
C11361,2024-10,318,179,35.9,0.1,29.3,0.2,2
C11361,2024-11,324,193,34.2,0.5,24.2,0.2,0
C11361,2024-12,462,229,38.5,0.0,31.8,0.1,1
C11362,2024-01,275,226,32.7,0.1,62.4,1.5,2
C11362,2024-02,349,179,44.9,1.9,48.6,1.4,1
C11362,2024-03,365,205,71.4,0.3,38.1,0.6,3
C11362,2024-04,461,93,47.1,1.3,41.3,0.9,1
C11362,2024-05,427,154,44.0,0.9,72.2,0.2,1
C11362,2024-06,210,107,54.6,0.4,31.1,0.1,3
C11362,2024-07,480,30,5.6,0.6,39.6,0.3,0
C11362,2024-08,315,7,51.5,1.0,64.3,0.7,2
C11362,2024-09,397,193,37.3,0.4,66.8,0.1,2
C11362,2024-10,280,120,29.6,0.8,54.5,0.7,1
C11362,2024-11,288,91,34.5,0.6,49.3,1.5,2
C11362,2024-12,540,241,32.5,0.2,29.1,0.7,3
C11363,2024-01,564,92,82.4,0.2,59.3,0.3,1
C11363,2024-02,576,67,88.0,1.1,65.5,0.2,0
C11363,2024-03,467,163,63.6,0.9,87.6,0.4,2
C11363,2024-04,448,146,64.0,0.9,49.7,0.4,2
C11363,2024-05,432,213,45.6,0.2,64.8,0.7,0
C11363,2024-06,382,125,43.0,0.4,73.1,0.2,1
C11363,2024-07,408,120,98.6,0.1,28.4,0.4,1
C11363,2024-08,345,178,49.0,0.2,79.2,0.6,1
C11363,2024-09,263,79,56.5,1.5,80.5,0.4,0
C11363,2024-10,513,92,57.5,0.3,59.5,0.1,0
C11363,2024-11,544,164,38.2,0.5,109.2,0.3,3
C11363,2024-12,495,116,48.8,0.1,66.9,0.3,3
C11364,2024-01,424,109,55.1,1.2,92.4,0.5,1
C11364,2024-02,555,95,31.9,0.8,41.9,0.5,0
C11364,2024-03,432,24,85.2,1.3,71.9,1.7,3
C11364,2024-04,548,148,74.9,0.2,80.1,0.0,0
C11364,2024-05,469,87,39.3,0.3,44.7,0.2,1
C11364,2024-06,694,147,30.5,1.8,79.3,0.8,0
C11364,2024-07,489,169,58.3,0.1,89.8,1.9,0
C11364,2024-08,711,129,72.1,0.9,42.6,1.8,0
C11364,2024-09,723,182,69.6,0.8,64.8,0.5,0
C11364,2024-10,476,68,30.8,0.6,50.5,0.1,1
C11364,2024-11,364,86,47.7,0.6,89.5,0.1,1
C11364,2024-12,400,139,31.4,0.1,39.8,0.2,0
C11365,2024-01,396,208,60.0,1.6,24.5,0.8,1
C11365,2024-02,528,106,15.6,1.1,71.8,0.7,0
C11365,2024-03,311,119,25.3,0.6,41.0,0.1,1
C11365,2024-04,198,57,49.3,0.1,42.6,0.3,3
C11365,2024-05,346,188,16.9,2.0,71.6,0.1,0
C11365,2024-06,434,116,23.3,0.9,32.0,0.0,0
C11365,2024-07,237,308,32.5,0.0,71.0,0.6,1
C11365,2024-08,293,230,35.8,1.1,46.8,0.0,2
C11365,2024-09,199,188,62.0,0.1,51.1,0.1,2
C11365,2024-10,419,254,24.6,0.5,66.2,0.2,1
C11365,2024-11,107,169,12.3,0.1,49.5,1.0,0
C11365,2024-12,355,71,36.7,0.7,53.8,0.6,1
C11366,2024-01,424,118,80.6,1.0,53.6,0.7,1
C11366,2024-02,376,148,54.7,0.8,57.6,0.2,1
C11366,2024-03,664,155,57.0,0.0,77.0,0.1,3
C11366,2024-04,350,220,43.0,0.8,60.3,3.1,3
C11366,2024-05,447,42,57.5,1.2,34.8,0.4,1
C11366,2024-06,488,33,57.3,0.5,58.0,0.4,1
C11366,2024-07,483,155,77.6,0.9,46.1,2.1,1
C11366,2024-08,429,151,68.9,0.4,48.6,0.3,4
C11366,2024-09,572,185,52.9,3.1,45.9,0.4,2
C11366,2024-10,454,216,77.0,0.6,55.7,0.8,4
C11366,2024-11,288,127,46.1,0.5,55.8,0.6,3
C11366,2024-12,330,11,77.6,2.2,73.8,0.0,1
C11367,2024-01,339,145,47.6,0.2,34.9,0.2,0
C11367,2024-02,173,194,22.2,2.2,47.5,0.8,1
C11367,2024-03,325,161,58.1,0.2,73.6,0.2,0
C11367,2024-04,172,130,34.2,1.3,11.0,0.8,1
C11367,2024-05,271,178,51.6,0.7,29.2,0.2,1
C11367,2024-06,303,171,31.3,1.0,30.5,0.9,2
C11367,2024-07,377,104,31.3,0.0,19.1,0.7,1
C11367,2024-08,332,12,53.1,1.1,48.6,0.3,0
C11367,2024-09,347,164,35.5,1.2,62.5,1.6,0
C11367,2024-10,397,221,66.9,3.0,61.4,1.3,2
C11367,2024-11,247,122,16.7,0.3,45.5,0.1,2
C11367,2024-12,389,156,49.8,1.0,41.4,0.1,1
C11368,2024-01,211,197,44.6,0.0,49.9,2.7,2
C11368,2024-02,646,129,51.4,0.8,80.3,2.3,0
C11368,2024-03,468,65,45.5,0.9,62.2,1.0,2
C11368,2024-04,343,176,24.6,0.1,54.4,0.2,0
C11368,2024-05,219,19,55.9,2.5,104.0,1.3,0
C11368,2024-06,243,94,23.0,0.9,22.4,0.4,4
C11368,2024-07,322,68,59.2,0.3,65.8,0.0,1
C11368,2024-08,539,109,2.6,1.0,42.6,0.5,0
C11368,2024-09,225,243,61.8,0.6,46.7,2.1,1
C11368,2024-10,192,99,55.5,0.0,16.3,0.4,0
C11368,2024-11,340,172,52.7,1.0,69.5,0.2,1
C11368,2024-12,227,293,30.3,1.5,68.2,0.2,1
C11369,2024-01,193,1,23.4,0.9,60.9,0.5,0
C11369,2024-02,285,100,22.5,1.6,61.8,0.1,0
C11369,2024-03,307,157,79.5,0.4,44.6,0.0,2
C11369,2024-04,472,112,40.0,1.0,65.3,0.9,0
C11369,2024-05,418,133,30.9,0.2,78.1,0.1,3
C11369,2024-06,251,80,62.5,0.3,40.2,0.2,0
C11369,2024-07,97,194,36.6,0.9,27.4,0.4,1
C11369,2024-08,177,129,22.7,0.1,40.3,0.0,0
C11369,2024-09,181,122,39.9,1.5,40.3,2.0,0
C11369,2024-10,146,165,14.2,1.5,55.5,1.0,1
C11369,2024-11,357,155,41.2,0.2,27.9,1.0,0
C11369,2024-12,305,81,52.8,0.1,64.0,0.1,0
C11370,2024-01,220,108,46.4,2.7,61.4,0.0,0
C11370,2024-02,213,224,63.0,0.1,68.9,0.3,0
C11370,2024-03,402,115,33.1,1.7,27.3,0.8,0
C11370,2024-04,412,159,34.1,0.3,56.5,0.7,0
C11370,2024-05,171,78,36.5,0.7,31.9,1.2,1
C11370,2024-06,404,234,12.5,0.4,45.1,0.0,2
C11370,2024-07,502,213,39.7,0.1,39.9,0.6,1
C11370,2024-08,238,98,67.1,0.1,84.7,0.5,0
C11370,2024-09,338,271,32.9,1.2,66.1,0.1,0
C11370,2024-10,292,19,38.8,0.0,49.4,0.8,0
C11370,2024-11,169,119,16.8,0.8,34.8,0.0,0
C11370,2024-12,478,44,22.4,3.2,64.0,0.6,1
C11371,2024-01,248,238,57.8,0.2,70.4,1.5,1
C11371,2024-02,323,226,26.4,4.5,58.5,0.4,2
C11371,2024-03,373,292,34.8,0.3,28.9,2.9,2
C11371,2024-04,345,206,50.0,0.3,35.1,0.2,1
C11371,2024-05,338,131,30.2,0.0,52.5,0.1,2
C11371,2024-06,521,262,28.2,0.1,66.9,0.4,0
C11371,2024-07,249,198,21.2,0.0,39.7,0.0,1
C11371,2024-08,215,0,60.5,0.0,49.5,0.2,0
C11371,2024-09,589,134,28.9,1.3,48.0,2.2,0
C11371,2024-10,476,192,32.1,0.4,36.7,0.1,0
C11371,2024-11,466,171,2.0,0.0,38.6,0.3,2
C11371,2024-12,418,106,50.8,0.4,31.8,0.0,1
C11372,2024-01,312,134,59.2,0.1,36.1,0.8,1
C11372,2024-02,397,344,59.4,1.5,57.4,0.8,3
C11372,2024-03,270,143,57.5,0.0,58.0,2.0,1
C11372,2024-04,195,24,43.4,0.2,52.9,0.1,1
C11372,2024-05,271,126,60.3,0.8,38.9,2.2,0
C11372,2024-06,227,78,54.2,3.0,47.2,2.4,3
C11372,2024-07,266,0,76.2,0.2,64.4,0.2,1
C11372,2024-08,279,249,36.9,1.1,21.9,0.0,1
C11372,2024-09,109,213,35.5,0.0,50.5,1.5,1
C11372,2024-10,388,99,57.2,0.2,34.1,0.5,0
C11372,2024-11,515,126,67.4,0.7,55.2,2.5,3
C11372,2024-12,191,181,35.7,0.2,13.8,0.0,3
C11373,2024-01,262,219,51.6,1.5,79.9,0.6,0
C11373,2024-02,543,192,51.4,2.2,67.1,0.4,0
C11373,2024-03,314,134,37.2,0.2,33.3,2.3,0
C11373,2024-04,346,105,29.4,0.8,42.5,0.6,1
C11373,2024-05,552,140,33.0,0.4,9.3,0.3,0
C11373,2024-06,262,135,14.3,1.3,42.0,0.7,2
C11373,2024-07,344,187,27.8,0.4,30.7,1.3,2
C11373,2024-08,337,133,56.5,0.2,62.1,0.8,0
C11373,2024-09,248,62,22.5,1.9,42.8,0.7,1
C11373,2024-10,419,173,59.9,0.4,60.2,0.0,1
C11373,2024-11,277,47,47.2,1.8,60.6,0.2,2
C11373,2024-12,297,74,35.0,0.4,63.1,0.0,2
C11374,2024-01,380,171,68.5,0.2,31.6,0.3,1
C11374,2024-02,410,182,52.6,0.3,47.8,2.1,0
C11374,2024-03,296,40,52.3,1.0,82.8,0.4,0
C11374,2024-04,436,192,74.5,0.9,70.7,2.0,2
C11374,2024-05,363,128,58.0,0.2,57.2,0.1,1
C11374,2024-06,633,0,63.3,0.9,50.7,0.8,0
C11374,2024-07,378,124,70.4,0.3,65.6,0.0,1
C11374,2024-08,321,169,31.3,2.9,106.1,0.1,2
C11374,2024-09,633,198,53.6,0.5,89.4,0.7,1
C11374,2024-10,248,101,43.0,0.3,68.9,0.2,1
C11374,2024-11,618,17,50.6,0.7,61.0,0.7,1
C11374,2024-12,355,131,46.2,1.0,69.2,1.4,1
C11375,2024-01,200,123,29.0,0.1,2.2,0.5,0
C11375,2024-02,412,222,29.9,1.3,42.1,0.7,0
C11375,2024-03,241,23,36.7,0.2,51.8,0.9,1
C11375,2024-04,358,226,24.0,1.3,22.2,0.2,1
C11375,2024-05,214,79,33.6,0.3,54.1,1.0,0
C11375,2024-06,302,94,30.4,0.9,50.2,0.7,1
C11375,2024-07,165,182,17.7,0.3,48.8,0.6,0
C11375,2024-08,293,51,55.0,0.6,57.8,0.2,2
C11375,2024-09,425,220,34.2,3.5,30.6,0.6,1
C11375,2024-10,120,99,22.9,0.7,46.4,1.1,1
C11375,2024-11,495,157,30.5,3.1,34.7,0.0,0
C11375,2024-12,264,274,51.8,0.2,55.6,1.9,1
C11376,2024-01,166,158,37.2,0.2,59.7,0.5,0
C11376,2024-02,297,195,57.2,1.5,22.1,0.4,2
C11376,2024-03,458,209,66.7,0.1,39.4,0.7,2
C11376,2024-04,256,120,41.2,0.4,51.3,0.5,2
C11376,2024-05,384,260,41.1,0.7,23.0,0.1,1
C11376,2024-06,345,101,35.1,0.4,67.0,0.4,2
C11376,2024-07,312,102,52.2,0.1,55.7,0.6,1
C11376,2024-08,324,134,34.1,1.0,60.0,0.0,1
C11376,2024-09,187,173,26.9,0.7,33.6,0.0,1
C11376,2024-10,407,147,48.7,0.9,28.4,0.4,0
C11376,2024-11,285,133,40.0,0.2,38.5,0.1,2
C11376,2024-12,526,203,42.9,0.7,36.3,2.5,0
C11377,2024-01,429,172,45.0,3.7,62.0,0.3,1
C11377,2024-02,683,146,52.4,0.1,90.6,0.9,0
C11377,2024-03,520,123,57.0,0.8,86.4,0.5,3
C11377,2024-04,597,69,74.4,1.6,56.1,0.9,3
C11377,2024-05,328,278,42.2,1.0,81.8,0.6,2
C11377,2024-06,670,150,84.7,0.1,64.5,0.4,3
C11377,2024-07,272,147,86.1,0.0,74.9,0.0,1
C11377,2024-08,217,223,48.1,0.2,84.7,1.6,1
C11377,2024-09,387,42,53.3,0.2,70.5,0.5,1
C11377,2024-10,451,109,53.1,0.7,83.2,0.9,0
C11377,2024-11,502,165,77.0,0.5,69.5,0.1,0
C11377,2024-12,365,211,79.2,3.4,64.8,0.3,1
C11378,2024-01,427,80,23.0,0.6,50.4,1.2,0
C11378,2024-02,233,122,45.6,0.9,17.6,0.7,0
C11378,2024-03,383,81,29.6,0.1,33.7,1.5,1
C11378,2024-04,426,249,27.7,0.6,28.9,0.4,0
C11378,2024-05,521,38,42.0,1.9,43.1,0.0,0
C11378,2024-06,338,0,38.6,0.6,31.1,1.0,1
C11378,2024-07,145,149,54.7,0.1,21.5,1.3,1
C11378,2024-08,236,102,26.8,0.1,42.7,0.2,0
C11378,2024-09,245,321,38.5,0.2,61.3,0.4,0
C11378,2024-10,293,204,39.1,0.0,39.3,1.0,1
C11378,2024-11,440,131,4.3,3.1,42.2,0.6,0
C11378,2024-12,503,159,42.4,0.1,52.8,0.5,1
C11379,2024-01,152,207,27.7,2.0,72.2,2.0,0
C11379,2024-02,482,255,33.3,0.4,39.0,0.8,1
C11379,2024-03,386,146,46.7,2.2,20.2,2.3,1
C11379,2024-04,237,82,57.2,1.5,66.7,1.1,1
C11379,2024-05,362,154,33.1,0.1,32.2,0.3,0
C11379,2024-06,360,209,65.3,0.0,13.7,0.0,2
C11379,2024-07,271,248,42.1,1.0,62.2,1.0,2
C11379,2024-08,289,23,31.4,0.5,38.4,0.7,2
C11379,2024-09,0,200,46.1,1.6,35.7,4.7,2
C11379,2024-10,366,154,20.2,0.1,37.0,1.6,1
C11379,2024-11,372,165,37.2,0.3,44.8,0.5,0
C11379,2024-12,545,229,51.1,0.4,46.1,0.4,2
C11380,2024-01,247,0,46.9,0.2,30.9,0.1,1
C11380,2024-02,146,115,9.6,0.7,57.8,0.2,0
C11380,2024-03,494,200,23.0,0.0,67.1,0.0,0
C11380,2024-04,181,236,37.3,0.5,75.4,0.9,1
C11380,2024-05,231,127,49.7,0.7,73.7,0.4,0
C11380,2024-06,259,69,45.6,1.5,76.9,0.9,0
C11380,2024-07,232,164,61.1,1.1,15.8,0.4,0
C11380,2024-08,249,136,49.9,0.1,32.9,0.5,2
C11380,2024-09,214,167,64.5,1.5,37.2,0.6,0
C11380,2024-10,259,157,29.5,1.3,46.0,0.2,0
C11380,2024-11,248,183,3.5,0.2,55.7,0.2,0
C11380,2024-12,158,122,32.4,1.9,28.5,0.4,0
C11381,2024-01,471,102,69.7,2.9,44.8,0.4,0
C11381,2024-02,567,199,57.6,0.0,73.9,0.7,0
C11381,2024-03,410,116,58.2,0.3,68.9,0.3,0
C11381,2024-04,423,142,33.6,0.6,61.9,2.3,0
C11381,2024-05,426,106,54.7,0.4,59.3,0.4,1
C11381,2024-06,393,244,62.6,0.1,68.4,1.2,1
C11381,2024-07,374,166,35.2,0.2,80.4,0.1,2
C11381,2024-08,373,191,43.3,0.6,58.0,0.5,1
C11381,2024-09,549,197,42.6,0.9,87.6,0.1,2
C11381,2024-10,313,182,44.8,0.5,84.3,0.6,0
C11381,2024-11,489,127,76.6,0.5,52.9,0.6,1
C11381,2024-12,116,115,47.8,1.7,89.9,0.4,0
C11382,2024-01,522,38,61.0,0.4,68.5,0.1,1
C11382,2024-02,298,262,51.5,0.2,66.0,0.9,2
C11382,2024-03,382,65,57.7,0.5,74.0,0.3,2
C11382,2024-04,631,207,64.2,0.4,59.1,0.1,0
C11382,2024-05,449,201,41.2,0.1,57.0,0.5,1
C11382,2024-06,490,93,48.3,0.4,47.6,1.5,0
C11382,2024-07,319,3,71.1,0.5,58.9,0.1,0
C11382,2024-08,326,0,43.4,1.5,66.8,0.3,1
C11382,2024-09,355,198,65.7,0.9,53.8,1.9,2
C11382,2024-10,415,224,47.7,0.5,69.6,1.1,0
C11382,2024-11,552,132,34.0,0.5,68.3,1.2,0
C11382,2024-12,588,206,81.0,0.8,51.4,0.7,0
C11383,2024-01,25,134,37.7,0.1,39.6,2.1,0
C11383,2024-02,212,123,24.8,0.0,45.3,0.1,0
C11383,2024-03,386,260,38.1,2.0,41.4,1.1,0
C11383,2024-04,375,79,26.5,0.4,47.7,1.2,2
C11383,2024-05,447,216,36.0,1.1,47.2,0.2,2
C11383,2024-06,372,80,25.2,0.5,67.4,2.1,1
C11383,2024-07,323,47,51.0,0.1,80.0,2.0,1
C11383,2024-08,137,175,15.2,0.1,41.3,0.6,0
C11383,2024-09,237,54,24.7,1.0,31.7,0.5,3
C11383,2024-10,386,247,35.6,0.9,56.9,0.5,1
C11383,2024-11,548,190,39.4,0.8,48.2,1.0,1
