customer_id,gender,age,city,region,join_date,contract_type,payment_method,senior_citizen,partner,dependents,paperless_billing
C11401,Male,27,Assiut,Upper Egypt,2021-10-07,Two year,Bank transfer,No,Yes,No,No
C11402,Male,49,Tanta,Delta,2021-12-28,Month-to-month,Credit card,No,Yes,No,Yes
C11403,Male,58,Luxor,Upper Egypt,2020-04-10,Month-to-month,Mailed check,No,No,Yes,Yes
C11404,Male,52,Port Said,Suez,2023-03-30,One year,Electronic check,No,Yes,No,Yes
C11405,Female,55,Hurghada,Red Sea,2021-10-10,Month-to-month,Electronic check,Yes,No,No,Yes
C11406,Male,31,Aswan,Upper Egypt,2020-02-03,Month-to-month,Credit card,No,Yes,No,Yes
C11407,Female,22,Giza,Greater Cairo,2022-06-08,Two year,Bank transfer,No,Yes,No,No
C11408,Male,63,Mansoura,Delta,2023-08-18,Two year,Electronic check,No,Yes,Yes,Yes
C11409,Male,37,Alexandria,Delta,2023-11-24,Month-to-month,Electronic check,No,Yes,No,Yes
C11410,Female,38,Alexandria,Delta,2022-05-08,Month-to-month,Credit card,No,Yes,No,No
C11411,Male,60,Alexandria,Delta,2020-03-02,Month-to-month,Electronic check,No,No,No,Yes
C11412,Male,49,Assiut,Upper Egypt,2020-02-28,Two year,Electronic check,No,No,Yes,Yes
C11413,Male,48,Alexandria,Delta,2020-07-24,Month-to-month,Credit card,Yes,Yes,Yes,No
C11414,Female,72,Luxor,Upper Egypt,2023-01-04,Month-to-month,Credit card,No,Yes,No,Yes
C11415,Female,32,Alexandria,Delta,2021-10-23,One year,Mailed check,No,Yes,No,Yes
C11416,Male,54,Alexandria,Delta,2021-03-25,Month-to-month,Credit card,Yes,Yes,Yes,Yes
C11417,Female,42,Suez,Suez,2020-08-03,Month-to-month,Electronic check,No,No,No,Yes
C11418,Female,45,Ismailia,Suez,2023-04-24,Month-to-month,Bank transfer,No,Yes,No,Yes
C11419,Male,63,Suez,Suez,2020-03-11,One year,Credit card,No,Yes,Yes,Yes
C11420,Male,49,Tanta,Delta,2020-11-27,Month-to-month,Electronic check,No,No,Yes,Yes
C11421,Female,49,Aswan,Upper Egypt,2021-03-15,Month-to-month,Electronic check,No,No,No,Yes
C11422,Male,57,Mansoura,Delta,2021-11-29,Two year,Mailed check,No,Yes,No,Yes
C11423,Female,36,Giza,Greater Cairo,2022-01-18,Month-to-month,Electronic check,No,Yes,Yes,No
C11424,Male,30,Giza,Greater Cairo,2023-02-01,One year,Electronic check,No,No,No,Yes
C11425,Male,27,Port Said,Suez,2021-01-08,Month-to-month,Credit card,No,Yes,Yes,No
C11426,Male,18,Cairo,Greater Cairo,2021-02-10,One year,Mailed check,No,Yes,Yes,No
C11427,Female,70,Port Said,Suez,2021-04-16,One year,Credit card,No,Yes,Yes,Yes
C11428,Male,26,Hurghada,Red Sea,2020-11-07,One year,Credit card,No,Yes,No,Yes
C11429,Female,38,Mansoura,Delta,2022-03-09,Two year,Credit card,No,No,No,Yes
C11430,Female,38,Cairo,Greater Cairo,2020-06-02,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C11431,Male,46,Alexandria,Delta,2022-09-11,Two year,Credit card,No,Yes,No,No
C11432,Female,53,Luxor,Upper Egypt,2023-04-26,Month-to-month,Credit card,Yes,No,Yes,No
C11433,Male,54,Hurghada,Red Sea,2023-04-14,Two year,Electronic check,No,No,No,Yes
C11434,Male,33,Port Said,Suez,2021-09-29,One year,Credit card,No,Yes,No,Yes
C11435,Male,39,Port Said,Suez,2023-06-03,Month-to-month,Electronic check,No,No,No,No
C11436,Male,45,Luxor,Upper Egypt,2021-06-07,Month-to-month,Mailed check,No,No,No,Yes
C11437,Male,38,Giza,Greater Cairo,2023-05-20,Two year,Credit card,No,No,No,Yes
C11438,Male,64,Mansoura,Delta,2021-07-18,Two year,Bank transfer,No,No,No,Yes
C11439,Male,48,Hurghada,Red Sea,2022-09-21,Month-to-month,Mailed check,No,No,Yes,No
C11440,Female,52,Port Said,Suez,2023-05-27,Two year,Mailed check,No,No,Yes,Yes
C11441,Male,51,Suez,Suez,2020-07-13,Month-to-month,Credit card,No,No,No,Yes
C11442,Male,58,Assiut,Upper Egypt,2023-08-18,One year,Credit card,No,Yes,No,No
C11443,Female,44,Ismailia,Suez,2020-02-22,Month-to-month,Electronic check,No,No,Yes,Yes
C11444,Female,23,Cairo,Greater Cairo,2022-07-24,Two year,Electronic check,No,No,No,No
C11445,Male,47,Mansoura,Delta,2022-07-02,One year,Electronic check,No,No,Yes,Yes
C11446,Female,32,Hurghada,Red Sea,2022-04-01,One year,Credit card,No,No,Yes,Yes
C11447,Male,34,Assiut,Upper Egypt,2021-09-18,Month-to-month,Bank transfer,No,No,No,Yes
C11448,Female,50,Tanta,Delta,2021-06-26,Two year,Mailed check,No,No,No,Yes
C11449,Male,59,Assiut,Upper Egypt,2020-02-02,Month-to-month,Bank transfer,No,No,Yes,Yes
C11450,Male,42,Tanta,Delta,2020-07-10,Month-to-month,Bank transfer,No,No,No,Yes
C11451,Female,46,Port Said,Suez,2021-12-25,Month-to-month,Credit card,Yes,No,Yes,Yes
C11452,Male,65,Aswan,Upper Egypt,2020-03-24,Month-to-month,Electronic check,No,Yes,No,Yes
C11453,Male,45,Tanta,Delta,2021-04-07,Month-to-month,Credit card,Yes,No,Yes,No
C11454,Female,78,Aswan,Upper Egypt,2022-04-28,One year,Credit card,No,Yes,No,Yes
C11455,Female,49,Hurghada,Red Sea,2021-06-19,One year,Credit card,No,No,No,Yes
C11456,Male,18,Assiut,Upper Egypt,2023-01-11,Month-to-month,Credit card,Yes,Yes,Yes,Yes
C11457,Female,52,Port Said,Suez,2021-10-04,Month-to-month,Credit card,No,No,Yes,Yes
C11458,Male,47,Aswan,Upper Egypt,2023-06-21,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes
C11459,Male,60,Assiut,Upper Egypt,2022-09-03,Two year,Electronic check,No,Yes,No,Yes
C11460,Male,51,Hurghada,Red Sea,2023-05-09,Month-to-month,Bank transfer,No,No,Yes,Yes
C11461,Female,40,Port Said,Suez,2023-11-28,One year,Electronic check,No,No,Yes,Yes
C11462,Female,24,Cairo,Greater Cairo,2023-06-02,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C11463,Male,39,Hurghada,Red Sea,2021-02-02,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C11464,Female,30,Hurghada,Red Sea,2020-09-01,Month-to-month,Electronic check,No,No,No,Yes
C11465,Female,33,Alexandria,Delta,2021-12-04,Month-to-month,Electronic check,No,No,No,Yes
C11466,Male,50,Mansoura,Delta,2022-04-02,Month-to-month,Mailed check,No,Yes,No,Yes
C11467,Male,65,Port Said,Suez,2021-06-11,Month-to-month,Bank transfer,No,Yes,No,Yes
C11468,Male,47,Port Said,Suez,2020-01-26,Month-to-month,Mailed check,Yes,No,Yes,No
C11469,Male,25,Ismailia,Suez,2023-06-25,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C11470,Male,48,Aswan,Upper Egypt,2023-12-17,Two year,Credit card,No,No,Yes,Yes
C11471,Male,58,Mansoura,Delta,2021-08-19,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C11472,Male,33,Suez,Suez,2021-11-21,Two year,Credit card,No,No,No,No
C11473,Male,40,Assiut,Upper Egypt,2021-05-19,Month-to-month,Electronic check,No,Yes,No,Yes
C11474,Male,42,Aswan,Upper Egypt,2023-09-12,One year,Credit card,Yes,Yes,No,No
C11475,Female,31,Port Said,Suez,2023-08-10,Month-to-month,Electronic check,No,Yes,No,No
C11476,Female,51,Luxor,Upper Egypt,2022-06-10,Month-to-month,Mailed check,No,No,No,Yes
C11477,Female,40,Aswan,Upper Egypt,2021-08-11,One year,Bank transfer,No,Yes,Yes,No
C11478,Female,47,Suez,Suez,2023-03-15,One year,Bank transfer,No,Yes,Yes,No
C11479,Female,29,Tanta,Delta,2021-12-21,Two year,Electronic check,No,No,Yes,Yes
C11480,Male,35,Tanta,Delta,2020-07-21,Month-to-month,Electronic check,No,No,Yes,Yes
C11481,Female,52,Tanta,Delta,2023-03-15,One year,Electronic check,No,Yes,Yes,No
C11482,Male,36,Tanta,Delta,2023-09-12,Two year,Credit card,No,No,Yes,Yes
C11483,Female,66,Cairo,Greater Cairo,2020-11-15,Month-to-month,Electronic check,No,No,No,Yes
C11484,Female,36,Luxor,Upper Egypt,2023-11-14,Month-to-month,Credit card,No,Yes,No,Yes
C11485,Male,45,Ismailia,Suez,2023-11-19,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C11486,Male,55,Alexandria,Delta,2022-09-27,Month-to-month,Bank transfer,No,No,No,Yes
C11487,Female,22,Mansoura,Delta,2023-03-13,Month-to-month,Credit card,No,Yes,Yes,Yes
C11488,Female,18,Tanta,Delta,2020-09-17,Month-to-month,Electronic check,No,Yes,Yes,Yes
C11489,Female,20,Alexandria,Delta,2020-06-20,One year,Credit card,No,No,No,Yes
C11490,Female,59,Suez,Suez,2020-03-25,One year,Mailed check,No,Yes,No,Yes
C11491,Male,34,Alexandria,Delta,2021-11-30,Two year,Electronic check,No,No,Yes,No
C11492,Male,77,Luxor,Upper Egypt,2022-02-17,Month-to-month,Electronic check,Yes,Yes,Yes,Yes
C11493,Female,34,Cairo,Greater Cairo,2022-06-21,Month-to-month,Electronic check,No,Yes,Yes,Yes
C11494,Female,44,Cairo,Greater Cairo,2020-08-16,One year,Mailed check,No,Yes,No,Yes
C11495,Male,63,Giza,Greater Cairo,2023-11-02,Month-to-month,Mailed check,No,No,Yes,No
C11496,Male,70,Suez,Suez,2023-01-22,Month-to-month,Bank transfer,No,No,No,Yes
C11497,Female,70,Aswan,Upper Egypt,2021-05-01,One year,Bank transfer,No,No,No,No
C11498,Male,58,Aswan,Upper Egypt,2023-01-03,Two year,Electronic check,No,Yes,No,No
C11499,Male,56,Assiut,Upper Egypt,2020-02-12,Month-to-month,Electronic check,Yes,No,Yes,No
C11500,Male,50,Ismailia,Suez,2021-12-23,Month-to-month,Mailed check,No,No,No,Yes
C11501,Female,52,Aswan,Upper Egypt,2022-01-14,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes
C11502,Male,34,Suez,Suez,2021-02-02,Two year,Bank transfer,No,No,No,Yes
C11503,Female,30,Assiut,Upper Egypt,2023-08-11,Month-to-month,Mailed check,No,No,No,No
C11504,Female,41,Cairo,Greater Cairo,2021-02-12,Month-to-month,Bank transfer,Yes,No,No,Yes
C11505,Female,39,Cairo,Greater Cairo,2023-11-22,Month-to-month,Bank transfer,No,Yes,No,Yes
C11506,Male,35,Alexandria,Delta,2022-04-22,Month-to-month,Electronic check,No,No,No,Yes
C11507,Male,51,Ismailia,Suez,2020-07-17,One year,Electronic check,Yes,Yes,No,No
C11508,Female,55,Assiut,Upper Egypt,2021-02-19,One year,Credit card,No,Yes,No,Yes
C11509,Female,43,Suez,Suez,2022-07-03,Month-to-month,Bank transfer,No,Yes,Yes,No
C11510,Male,62,Alexandria,Delta,2022-04-30,Month-to-month,Credit card,No,No,No,Yes
C11511,Male,26,Giza,Greater Cairo,2023-09-21,Two year,Credit card,Yes,Yes,Yes,No
C11512,Female,39,Luxor,Upper Egypt,2022-09-03,Month-to-month,Electronic check,No,No,No,Yes
C11513,Male,31,Aswan,Upper Egypt,2020-02-10,Two year,Credit card,No,No,Yes,No
C11514,Male,18,Alexandria,Delta,2020-10-03,One year,Bank transfer,No,Yes,Yes,No
C11515,Female,40,Mansoura,Delta,2020-06-19,Month-to-month,Credit card,No,No,Yes,Yes
C11516,Female,40,Tanta,Delta,2022-11-17,Month-to-month,Bank transfer,No,No,No,No
C11517,Male,63,Ismailia,Suez,2021-05-04,One year,Electronic check,No,No,Yes,Yes
C11518,Female,50,Ismailia,Suez,2020-06-13,Month-to-month,Electronic check,No,Yes,Yes,Yes
C11519,Male,27,Aswan,Upper Egypt,2022-02-17,Month-to-month,Bank transfer,No,No,No,Yes
C11520,Female,67,Luxor,Upper Egypt,2023-12-19,Month-to-month,Credit card,No,Yes,No,Yes
C11521,Male,59,Aswan,Upper Egypt,2023-10-07,Month-to-month,Bank transfer,No,Yes,Yes,No
C11522,Male,50,Tanta,Delta,2020-06-01,Month-to-month,Electronic check,No,Yes,Yes,No
C11523,Male,38,Hurghada,Red Sea,2020-01-28,One year,Mailed check,No,Yes,Yes,Yes
C11524,Female,28,Ismailia,Suez,2021-11-08,One year,Electronic check,Yes,Yes,Yes,No
C11525,Male,36,Alexandria,Delta,2020-07-06,One year,Electronic check,No,Yes,Yes,Yes
C11526,Male,57,Luxor,Upper Egypt,2021-10-18,One year,Electronic check,No,No,Yes,Yes
C11527,Male,68,Aswan,Upper Egypt,2021-01-13,Month-to-month,Electronic check,No,No,Yes,No
C11528,Male,63,Hurghada,Red Sea,2020-09-10,One year,Electronic check,No,No,Yes,Yes
C11529,Female,35,Suez,Suez,2022-04-24,Month-to-month,Electronic check,No,No,Yes,Yes
C11530,Female,26,Mansoura,Delta,2020-11-26,Month-to-month,Electronic check,No,Yes,No,Yes
C11531,Female,43,Cairo,Greater Cairo,2023-10-13,Month-to-month,Bank transfer,No,No,Yes,Yes
C11532,Female,18,Aswan,Upper Egypt,2022-01-03,One year,Mailed check,No,No,No,Yes
C11533,Male,46,Tanta,Delta,2023-04-17,Month-to-month,Bank transfer,No,No,No,No
C11534,Female,39,Aswan,Upper Egypt,2022-08-09,Month-to-month,Electronic check,No,No,Yes,No
C11535,Female,35,Luxor,Upper Egypt,2023-07-18,Month-to-month,Mailed check,No,Yes,Yes,Yes
C11536,Male,19,Tanta,Delta,2020-07-13,Month-to-month,Mailed check,No,Yes,Yes,Yes
C11537,Male,49,Mansoura,Delta,2023-01-30,Month-to-month,Electronic check,No,No,No,Yes
C11538,Male,34,Aswan,Upper Egypt,2023-09-25,Month-to-month,Credit card,Yes,No,No,Yes
C11539,Male,25,Tanta,Delta,2022-11-28,Two year,Credit card,No,Yes,No,Yes
C11540,Female,18,Ismailia,Suez,2021-09-28,One year,Mailed check,Yes,Yes,No,Yes
C11541,Female,41,Hurghada,Red Sea,2020-09-19,Month-to-month,Credit card,Yes,No,No,Yes
C11542,Male,66,Assiut,Upper Egypt,2023-11-10,Month-to-month,Credit card,No,No,No,Yes
C11543,Female,65,Hurghada,Red Sea,2021-02-02,Two year,Credit card,No,Yes,Yes,No
C11544,Male,35,Aswan,Upper Egypt,2023-02-27,Month-to-month,Electronic check,No,Yes,No,Yes
C11545,Female,33,Giza,Greater Cairo,2022-12-19,Month-to-month,Bank transfer,No,No,Yes,Yes
C11546,Male,48,Mansoura,Delta,2020-10-20,Month-to-month,Credit card,No,Yes,Yes,Yes
C11547,Female,28,Port Said,Suez,2020-10-26,One year,Credit card,No,No,Yes,No
C11548,Male,46,Suez,Suez,2023-05-24,Month-to-month,Bank transfer,No,Yes,No,Yes
C11549,Female,52,Luxor,Upper Egypt,2023-12-05,Two year,Electronic check,No,Yes,No,Yes
C11550,Female,59,Giza,Greater Cairo,2022-01-24,Month-to-month,Credit card,Yes,No,Yes,Yes
C11551,Female,40,Giza,Greater Cairo,2021-07-14,Month-to-month,Electronic check,No,No,Yes,Yes
C11552,Female,39,Cairo,Greater Cairo,2020-09-10,Month-to-month,Electronic check,No,Yes,No,No
C11553,Female,29,Port Said,Suez,2020-02-22,One year,Bank transfer,No,No,Yes,Yes
C11554,Female,30,Suez,Suez,2023-03-10,Month-to-month,Mailed check,No,Yes,No,Yes
C11555,Male,38,Alexandria,Delta,2020-11-06,Month-to-month,Electronic check,No,Yes,No,No
C11556,Female,47,Giza,Greater Cairo,2022-04-25,Month-to-month,Electronic check,No,Yes,No,Yes
C11557,Female,54,Hurghada,Red Sea,2020-11-13,One year,Electronic check,No,Yes,Yes,Yes
C11558,Female,30,Tanta,Delta,2021-05-05,Month-to-month,Bank transfer,Yes,Yes,No,Yes
C11559,Male,62,Tanta,Delta,2020-11-08,Two year,Electronic check,No,No,No,Yes
C11560,Female,38,Aswan,Upper Egypt,2020-02-18,One year,Bank transfer,No,Yes,Yes,Yes
C11561,Male,41,Tanta,Delta,2023-04-08,Month-to-month,Mailed check,Yes,No,Yes,Yes
C11562,Male,31,Port Said,Suez,2020-01-16,Two year,Bank transfer,No,No,No,Yes
C11563,Male,18,Suez,Suez,2021-06-08,Month-to-month,Electronic check,No,Yes,No,Yes
C11564,Female,54,Suez,Suez,2023-08-27,One year,Credit card,No,Yes,Yes,Yes
C11565,Male,52,Hurghada,Red Sea,2021-02-25,Month-to-month,Bank transfer,No,Yes,No,Yes
C11566,Male,38,Ismailia,Suez,2023-07-06,Month-to-month,Credit card,No,Yes,Yes,Yes
C11567,Male,42,Alexandria,Delta,2021-11-14,Month-to-month,Credit card,No,No,No,No
C11568,Male,49,Aswan,Upper Egypt,2022-09-10,One year,Electronic check,No,Yes,Yes,Yes
C11569,Male,20,Cairo,Greater Cairo,2023-06-22,Month-to-month,Electronic check,No,Yes,No,Yes
C11570,Male,34,Giza,Greater Cairo,2020-04-19,Month-to-month,Bank transfer,No,No,Yes,Yes
C11571,Male,53,Mansoura,Delta,2020-03-12,Two year,Electronic check,No,Yes,Yes,No
C11572,Male,24,Aswan,Upper Egypt,2020-12-23,Month-to-month,Electronic check,No,No,No,Yes
C11573,Female,46,Giza,Greater Cairo,2023-11-17,Month-to-month,Electronic check,No,Yes,Yes,Yes
C11574,Female,23,Luxor,Upper Egypt,2020-12-24,Two year,Bank transfer,Yes,Yes,No,Yes
C11575,Female,48,Tanta,Delta,2021-07-01,Month-to-month,Electronic check,No,Yes,No,No
C11576,Male,41,Suez,Suez,2022-06-10,One year,Bank transfer,No,Yes,No,Yes
C11577,Female,19,Aswan,Upper Egypt,2022-08-25,One year,Mailed check,No,Yes,No,Yes
C11578,Female,58,Luxor,Upper Egypt,2020-12-22,One year,Mailed check,No,No,Yes,No
C11579,Female,31,Ismailia,Suez,2023-01-15,Month-to-month,Credit card,Yes,No,Yes,Yes
C11580,Female,30,Ismailia,Suez,2022-08-13,Month-to-month,Bank transfer,No,Yes,No,Yes
C11581,Male,44,Suez,Suez,2021-11-30,One year,Credit card,Yes,Yes,Yes,No
C11582,Female,58,Giza,Greater Cairo,2022-05-08,Two year,Credit card,No,Yes,Yes,Yes
C11583,Male,27,Hurghada,Red Sea,2021-04-09,One year,Credit card,No,No,No,Yes
C11584,Female,42,Port Said,Suez,2023-09-07,Two year,Electronic check,No,No,Yes,Yes
C11585,Female,48,Alexandria,Delta,2023-11-22,Two year,Electronic check,Yes,Yes,No,Yes
C11586,Male,51,Hurghada,Red Sea,2021-09-19,Month-to-month,Mailed check,No,Yes,Yes,Yes
C11587,Male,44,Mansoura,Delta,2020-09-04,Month-to-month,Credit card,No,Yes,No,Yes
C11588,Male,36,Luxor,Upper Egypt,2022-01-02,One year,Electronic check,No,No,No,Yes
C11589,Female,30,Luxor,Upper Egypt,2023-06-22,One year,Mailed check,No,Yes,No,No
C11590,Female,43,Assiut,Upper Egypt,2021-12-20,Month-to-month,Bank transfer,No,No,Yes,Yes
C11591,Female,26,Ismailia,Suez,2022-10-01,Two year,Mailed check,No,Yes,No,Yes
C11592,Male,18,Giza,Greater Cairo,2021-05-17,One year,Bank transfer,No,No,No,Yes
C11593,Male,48,Suez,Suez,2022-08-19,Month-to-month,Electronic check,No,No,Yes,Yes
C11594,Male,54,Cairo,Greater Cairo,2023-11-01,Month-to-month,Credit card,No,No,Yes,Yes
C11595,Female,18,Mansoura,Delta,2023-11-28,One year,Credit card,No,Yes,No,Yes
C11596,Female,27,Alexandria,Delta,2022-07-14,Month-to-month,Electronic check,No,No,No,Yes
C11597,Male,50,Giza,Greater Cairo,2021-02-11,Month-to-month,Electronic check,No,Yes,No,Yes
C11598,Male,70,Tanta,Delta,2021-11-27,Two year,Bank transfer,No,No,Yes,Yes
C11599,Male,42,Alexandria,Delta,2023-05-24,One year,Mailed check,No,No,Yes,Yes
C11600,Female,31,Ismailia,Suez,2023-01-18,Month-to-month,Mailed check,No,No,Yes,Yes
C11601,Female,39,Ismailia,Suez,2022-01-02,Month-to-month,Mailed check,No,Yes,Yes,Yes
C11602,Male,61,Suez,Suez,2021-01-17,One year,Mailed check,No,No,No,Yes
C11603,Male,32,Suez,Suez,2022-04-26,Month-to-month,Electronic check,No,No,Yes,Yes
C11604,Female,30,Cairo,Greater Cairo,2022-01-31,Month-to-month,Credit card,Yes,No,Yes,Yes
C11605,Male,35,Assiut,Upper Egypt,2021-05-14,Two year,Credit card,No,No,No,Yes
C11606,Male,28,Alexandria,Delta,2022-03-05,One year,Bank transfer,No,Yes,Yes,Yes
C11607,Male,43,Giza,Greater Cairo,2022-09-05,Month-to-month,Credit card,No,Yes,No,No
C11608,Female,64,Tanta,Delta,2021-06-21,Month-to-month,Bank transfer,Yes,No,No,Yes
C11609,Female,46,Luxor,Upper Egypt,2022-07-10,One year,Credit card,No,Yes,No,Yes
C11610,Female,38,Ismailia,Suez,2023-07-25,Month-to-month,Bank transfer,No,Yes,No,Yes
C11611,Female,37,Giza,Greater Cairo,2023-02-24,Month-to-month,Credit card,Yes,Yes,No,Yes
C11612,Female,20,Aswan,Upper Egypt,2023-08-24,Two year,Credit card,No,No,No,No
C11613,Female,54,Port Said,Suez,2022-09-25,Month-to-month,Credit card,No,Yes,No,Yes
C11614,Female,40,Assiut,Upper Egypt,2022-12-27,Month-to-month,Bank transfer,No,No,No,No
C11615,Male,39,Assiut,Upper Egypt,2021-10-25,Two year,Bank transfer,No,No,Yes,No
C11616,Female,80,Mansoura,Delta,2021-06-24,One year,Bank transfer,No,Yes,No,Yes
C11617,Female,46,Hurghada,Red Sea,2023-01-16,One year,Electronic check,No,Yes,Yes,Yes
C11618,Female,31,Ismailia,Suez,2021-05-20,Month-to-month,Credit card,No,Yes,No,Yes
C11619,Female,36,Aswan,Upper Egypt,2021-07-08,Two year,Mailed check,No,No,Yes,Yes
C11620,Female,58,Port Said,Suez,2022-03-16,Month-to-month,Electronic check,No,No,No,No
C11621,Female,43,Port Said,Suez,2023-03-08,Month-to-month,Electronic check,No,No,Yes,Yes
C11622,Female,21,Assiut,Upper Egypt,2020-09-01,Month-to-month,Electronic check,No,Yes,Yes,No
C11623,Female,54,Giza,Greater Cairo,2023-01-28,One year,Electronic check,Yes,No,Yes,Yes
C11624,Male,32,Cairo,Greater Cairo,2020-08-16,Month-to-month,Bank transfer,No,No,Yes,Yes
C11625,Female,68,Port Said,Suez,2021-12-25,Two year,Electronic check,No,No,Yes,Yes
C11626,Female,57,Tanta,Delta,2023-01-14,One year,Credit card,Yes,No,No,Yes
C11627,Male,35,Luxor,Upper Egypt,2021-03-28,Month-to-month,Bank transfer,No,Yes,No,Yes
C11628,Male,59,Ismailia,Suez,2021-09-23,Month-to-month,Credit card,No,No,Yes,Yes
C11629,Male,42,Luxor,Upper Egypt,2022-06-28,Month-to-month,Bank transfer,No,No,Yes,Yes
C11630,Female,53,Tanta,Delta,2023-10-10,Month-to-month,Credit card,No,No,Yes,Yes
C11631,Female,48,Aswan,Upper Egypt,2023-05-27,Month-to-month,Electronic check,Yes,No,Yes,No
C11632,Male,30,Tanta,Delta,2021-10-05,Month-to-month,Electronic check,No,Yes,No,Yes
C11633,Female,32,Cairo,Greater Cairo,2023-11-06,Two year,Electronic check,No,No,Yes,Yes
C11634,Female,56,Assiut,Upper Egypt,2022-02-19,Month-to-month,Mailed check,No,No,Yes,Yes
C11635,Female,37,Tanta,Delta,2021-07-05,Month-to-month,Credit card,No,Yes,Yes,No
C11636,Male,36,Cairo,Greater Cairo,2022-02-20,Month-to-month,Credit card,Yes,Yes,Yes,Yes
C11637,Male,28,Mansoura,Delta,2020-06-11,One year,Electronic check,Yes,Yes,No,Yes
C11638,Male,47,Tanta,Delta,2022-04-18,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C11639,Male,70,Mansoura,Delta,2023-01-27,Month-to-month,Mailed check,No,Yes,Yes,Yes
C11640,Male,27,Giza,Greater Cairo,2020-07-26,Month-to-month,Credit card,No,No,No,Yes
C11641,Male,42,Port Said,Suez,2021-01-17,Month-to-month,Electronic check,No,No,Yes,Yes
C11642,Male,61,Luxor,Upper Egypt,2020-10-03,Month-to-month,Mailed check,No,Yes,No,Yes
C11643,Female,40,Aswan,Upper Egypt,2021-05-18,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C11644,Female,48,Alexandria,Delta,2020-01-02,Month-to-month,Bank transfer,No,No,No,No
C11645,Female,27,Ismailia,Suez,2022-11-30,Month-to-month,Bank transfer,No,No,No,Yes
C11646,Female,47,Alexandria,Delta,2022-10-27,Two year,Electronic check,Yes,Yes,No,No
C11647,Male,39,Suez,Suez,2022-04-24,Month-to-month,Electronic check,Yes,No,Yes,Yes
C11648,Male,55,Luxor,Upper Egypt,2023-07-31,One year,Mailed check,No,Yes,No,Yes
C11649,Male,58,Cairo,Greater Cairo,2021-04-10,Two year,Electronic check,No,No,No,No
C11650,Female,78,Alexandria,Delta,2022-05-01,Two year,Electronic check,Yes,Yes,No,Yes
C11651,Female,50,Aswan,Upper Egypt,2022-03-02,Two year,Credit card,Yes,No,No,No
C11652,Female,46,Cairo,Greater Cairo,2022-09-08,Month-to-month,Electronic check,No,Yes,Yes,No
C11653,Male,44,Hurghada,Red Sea,2023-02-24,Month-to-month,Electronic check,No,No,Yes,Yes
C11654,Female,37,Suez,Suez,2022-07-31,Month-to-month,Electronic check,No,Yes,No,Yes
C11655,Female,46,Port Said,Suez,2020-03-15,One year,Bank transfer,No,Yes,Yes,No
C11656,Female,37,Assiut,Upper Egypt,2023-09-14,One year,Bank transfer,No,Yes,Yes,Yes
C11657,Male,44,Giza,Greater Cairo,2023-06-17,Month-to-month,Mailed check,Yes,No,Yes,No
C11658,Male,60,Luxor,Upper Egypt,2023-03-11,Month-to-month,Credit card,No,No,No,No
C11659,Male,27,Cairo,Greater Cairo,2020-05-15,Month-to-month,Electronic check,No,Yes,Yes,Yes
