ticket_id,customer_id,open_date,close_date,category,priority,satisfaction_score,resolved,handling_time_hours
T2661,C11894,2024-09-25,2024-09-25,Billing,Medium,1,Yes,2
T2662,C14889,2024-10-18,2024-10-18,Account,High,3,Yes,10
T2663,C14509,2024-01-23,2024-01-24,Technical,Medium,5,Yes,32
T2664,C14114,2024-02-02,2024-02-02,Network,Critical,5,Yes,4
T2665,C11114,2024-05-10,2024-05-11,Technical,Medium,4,Yes,32
T2666,C10226,2024-01-13,2024-01-13,Network,Low,3,Yes,22
T2667,C10527,2024-02-08,2024-02-08,Billing,High,3,Yes,5
T2668,C12106,2024-02-22,2024-02-23,Account,Medium,3,Yes,43
T2669,C11084,2024-12-09,2024-12-10,Billing,Low,5,Yes,34
T2670,C11165,2024-08-09,2024-08-09,Billing,Medium,3,No,16
T2671,C12970,2024-11-03,2024-11-03,Technical,High,5,Yes,5
T2672,C11928,2024-01-26,2024-01-26,Network,Low,1,Yes,8
T2673,C14087,2024-04-16,2024-04-16,Network,Low,4,Yes,17
T2674,C11910,2024-06-09,2024-06-09,Account,High,2,No,8
T2675,C12188,2024-09-19,2024-09-19,Network,Critical,5,No,1
T2676,C14699,2024-01-22,2024-01-24,Account,Low,4,Yes,51
T2677,C12978,2024-04-06,2024-04-07,Network,Low,1,Yes,26
T2678,C14511,2024-03-12,2024-03-12,Account,Medium,5,Yes,3
T2679,C11901,2024-10-23,2024-10-24,Billing,High,2,Yes,33
T2680,C14647,2024-01-23,2024-01-23,Network,Medium,3,Yes,13
T2681,C10136,2024-06-03,2024-06-03,Account,High,4,Yes,1
T2682,C14264,2024-12-17,2024-12-18,Account,Medium,2,Yes,24
T2683,C12798,2024-02-02,2024-02-02,Billing,High,3,No,22
T2684,C13847,2024-11-02,2024-11-02,Technical,Medium,2,Yes,1
T2685,C13819,2024-08-13,2024-08-13,Network,Low,3,Yes,1
T2686,C13646,2024-11-15,2024-11-16,Billing,Medium,1,Yes,46
T2687,C12197,2024-02-16,2024-02-16,Network,Low,1,Yes,1
T2688,C13218,2024-10-20,2024-10-20,Technical,Low,1,Yes,1
T2689,C14336,2024-02-05,2024-02-05,Network,High,3,Yes,10
T2690,C12746,2024-06-11,2024-06-11,Billing,Medium,3,Yes,20
T2691,C14610,2024-08-05,2024-08-05,Account,Low,5,No,5
T2692,C10711,2024-12-17,2024-12-17,Billing,Low,1,No,5
T2693,C13878,2024-01-03,2024-01-03,Billing,Medium,1,Yes,4
T2694,C13587,2024-08-19,2024-08-19,Account,Low,5,Yes,12
T2695,C10307,2024-07-10,2024-07-10,Technical,Low,3,Yes,10
T2696,C14029,2024-09-14,2024-09-16,Technical,High,1,Yes,56
T2697,C13405,2024-05-31,2024-05-31,Account,Low,2,No,12
T2698,C13041,2024-11-18,2024-11-18,Network,Low,3,Yes,7
T2699,C10006,2024-06-25,2024-06-25,Billing,Medium,4,Yes,10
T2700,C12375,2024-06-07,2024-06-08,Network,Medium,3,No,41
T2701,C13994,2024-11-23,2024-11-23,Technical,Medium,4,Yes,2
T2702,C10476,2024-07-12,2024-07-13,Billing,Medium,3,No,41
T2703,C11980,2024-01-12,2024-01-12,Account,Critical,5,Yes,14
T2704,C14418,2024-10-14,2024-10-14,Account,Medium,3,Yes,15
T2705,C12962,2024-11-09,2024-11-10,Network,Critical,2,No,26
T2706,C10933,2024-08-22,2024-08-22,Technical,Low,5,Yes,4
T2707,C14182,2024-06-27,2024-06-27,Billing,Medium,4,Yes,11
T2708,C12798,2024-10-13,2024-10-13,Billing,Medium,5,No,2
T2709,C12882,2024-10-26,2024-10-28,Network,High,1,Yes,60
T2710,C13501,2024-06-29,2024-06-29,Billing,Medium,3,Yes,11
T2711,C11623,2024-07-24,2024-07-24,Billing,High,3,Yes,16
T2712,C13468,2024-07-15,2024-07-15,Billing,Low,3,Yes,5
T2713,C11343,2024-07-19,2024-07-19,Billing,Medium,2,Yes,7
T2714,C11667,2024-06-04,2024-06-04,Network,Low,1,Yes,2
T2715,C10916,2024-01-13,2024-01-13,Network,Medium,4,Yes,9
T2716,C14644,2024-09-07,2024-09-07,Account,High,2,No,3
T2717,C13575,2024-11-05,2024-11-09,Account,Medium,5,Yes,111
T2718,C14881,2024-07-04,2024-07-05,Technical,High,1,Yes,27
T2719,C14290,2024-03-18,2024-03-18,Billing,High,3,Yes,6
T2720,C13822,2024-04-02,2024-04-03,Account,Low,4,Yes,28
T2721,C10736,2024-07-08,2024-07-08,Technical,Medium,3,Yes,21
T2722,C13343,2024-12-18,2024-12-18,Account,Low,2,Yes,6
T2723,C13720,2024-05-21,2024-05-26,Technical,High,4,Yes,130
T2724,C12208,2024-10-18,2024-10-18,Billing,Low,2,Yes,16
T2725,C13366,2024-09-30,2024-10-01,Account,Critical,2,Yes,36
T2726,C14979,2024-11-28,2024-11-28,Network,Medium,3,Yes,15
T2727,C12442,2024-08-14,2024-08-14,Billing,Medium,2,No,4
T2728,C12497,2024-04-08,2024-04-08,Technical,Low,2,Yes,13
T2729,C10276,2024-11-26,2024-11-27,Technical,Medium,3,Yes,28
T2730,C11036,2024-09-04,2024-09-04,Network,Low,1,Yes,11
T2731,C13595,2024-08-01,2024-08-01,Billing,Low,1,Yes,13
T2732,C12944,2024-11-12,2024-11-12,Account,Medium,3,No,1
T2733,C12453,2024-05-03,2024-05-03,Technical,Low,3,Yes,3
T2734,C10457,2024-08-09,2024-08-09,Billing,High,3,Yes,8
T2735,C10754,2024-05-17,2024-05-17,Billing,Low,1,Yes,2
T2736,C12741,2024-11-10,2024-11-11,Network,Low,3,Yes,26
T2737,C14342,2024-06-13,2024-06-13,Technical,Critical,4,Yes,7
T2738,C13994,2024-08-31,2024-08-31,Network,High,4,Yes,18
T2739,C13919,2024-12-15,2024-12-15,Technical,Low,2,Yes,2
T2740,C12243,2024-05-11,2024-05-11,Network,High,3,Yes,6
T2741,C14194,2024-12-21,2024-12-21,Network,High,5,No,2
T2742,C10113,2024-06-25,2024-06-25,Network,Medium,1,Yes,12
T2743,C14837,2024-06-15,2024-06-15,Network,Medium,4,No,6
T2744,C11017,2024-08-05,2024-08-05,Network,Low,2,Yes,14
T2745,C14660,2024-01-08,2024-01-08,Network,Low,2,Yes,11
T2746,C14650,2024-07-15,2024-07-16,Billing,Medium,5,Yes,35
T2747,C10746,2024-07-14,2024-07-15,Network,Critical,1,Yes,38
T2748,C11787,2024-07-23,2024-07-23,Billing,High,5,Yes,3
T2749,C14794,2024-02-23,2024-02-25,Network,Low,2,Yes,53
T2750,C11481,2024-02-21,2024-02-21,Network,High,3,Yes,21
T2751,C11944,2024-12-22,2024-12-22,Network,Low,5,Yes,16
T2752,C10425,2024-02-23,2024-02-24,Technical,Medium,5,Yes,32
T2753,C10512,2024-06-14,2024-06-15,Network,Low,1,Yes,30
T2754,C13596,2024-11-18,2024-11-18,Billing,Medium,4,No,5
T2755,C10393,2024-01-07,2024-01-08,Billing,Medium,3,Yes,27
T2756,C10201,2024-05-13,2024-05-13,Billing,High,4,Yes,21
T2757,C13242,2024-07-06,2024-07-06,Technical,Low,5,Yes,7
T2758,C14035,2024-03-06,2024-03-07,Network,Low,3,Yes,25
T2759,C14563,2024-08-12,2024-08-12,Billing,High,5,Yes,10
T2760,C14838,2024-01-13,2024-01-14,Billing,Medium,1,Yes,28
T2761,C12933,2024-04-30,2024-04-30,Billing,Medium,2,Yes,1
T2762,C10715,2024-11-25,2024-11-25,Billing,High,5,Yes,7
T2763,C14115,2024-01-04,2024-01-04,Billing,Critical,5,Yes,11
T2764,C10790,2024-07-23,2024-07-23,Technical,Medium,1,Yes,19
T2765,C14046,2024-09-17,2024-09-17,Account,Medium,2,Yes,5
T2766,C14778,2024-10-06,2024-10-07,Network,Low,1,No,28
T2767,C11724,2024-03-03,2024-03-03,Technical,Low,5,Yes,10
T2768,C14723,2024-11-24,2024-11-24,Billing,Low,3,Yes,13
T2769,C10281,2024-11-27,2024-11-27,Network,High,3,Yes,14
T2770,C14257,2024-06-18,2024-06-18,Billing,Low,3,Yes,18
T2771,C12038,2024-05-29,2024-05-29,Network,Medium,4,Yes,3
T2772,C13627,2024-11-06,2024-11-07,Technical,High,2,Yes,27
T2773,C10060,2024-10-30,2024-11-01,Network,Low,4,No,58
T2774,C13929,2024-01-14,2024-01-14,Billing,High,3,Yes,14
T2775,C10475,2024-03-08,2024-03-10,Network,Medium,4,Yes,63
T2776,C14378,2024-08-02,2024-08-02,Network,Medium,2,No,1
T2777,C14024,2024-11-05,2024-11-06,Technical,Medium,2,Yes,42
T2778,C10534,2024-10-15,2024-10-16,Network,Low,3,Yes,32
T2779,C14454,2024-09-23,2024-09-23,Billing,Low,5,Yes,11
T2780,C11385,2024-10-08,2024-10-08,Network,Medium,5,No,8
T2781,C12059,2024-05-01,2024-05-01,Network,Critical,4,Yes,1
T2782,C12946,2024-04-09,2024-04-09,Network,Critical,3,Yes,6
T2783,C12676,2024-03-28,2024-03-28,Billing,Low,3,Yes,23
T2784,C11583,2024-07-28,2024-07-28,Billing,Low,4,Yes,21
T2785,C13780,2024-06-03,2024-06-03,Network,High,5,Yes,11
T2786,C10526,2024-02-28,2024-02-28,Network,Low,5,No,11
T2787,C13564,2024-04-22,2024-04-22,Billing,Low,4,Yes,6
T2788,C13286,2024-01-20,2024-01-20,Billing,High,4,Yes,6
T2789,C12190,2024-12-20,2024-12-20,Account,Medium,2,Yes,14
T2790,C11527,2024-04-20,2024-04-20,Network,Low,2,Yes,8
T2791,C11197,2024-05-04,2024-05-06,Billing,Medium,5,Yes,51
T2792,C10393,2024-12-27,2024-12-28,Account,High,2,Yes,36
T2793,C14456,2024-01-26,2024-01-27,Account,Medium,4,Yes,38
T2794,C13469,2024-02-19,2024-02-23,Billing,Medium,3,Yes,96
T2795,C14310,2024-12-07,2024-12-08,Network,Low,5,Yes,24
T2796,C11521,2024-07-20,2024-07-21,Billing,Medium,4,Yes,47
T2797,C14935,2024-11-25,2024-11-25,Technical,Medium,4,Yes,8
T2798,C12730,2024-04-24,2024-04-24,Billing,Medium,2,Yes,1
T2799,C13487,2024-12-09,2024-12-09,Network,Medium,5,Yes,8
T2800,C10607,2024-03-19,2024-03-19,Technical,Low,2,Yes,14
T2801,C10535,2024-08-16,2024-08-16,Technical,Medium,5,Yes,8
T2802,C11694,2024-05-06,2024-05-06,Account,Medium,3,No,5
T2803,C10244,2024-01-07,2024-01-08,Technical,Low,4,No,27
T2804,C10081,2024-04-24,2024-04-25,Network,Low,5,Yes,26
T2805,C13057,2024-09-13,2024-09-13,Billing,Low,1,Yes,11
T2806,C12953,2024-08-05,2024-08-05,Billing,Medium,3,Yes,6
T2807,C10661,2024-04-09,2024-04-09,Billing,Low,2,Yes,2
T2808,C12187,2024-10-22,2024-10-22,Billing,Medium,3,Yes,3
T2809,C10845,2024-08-20,2024-08-20,Network,Medium,2,Yes,8
T2810,C11302,2024-03-11,2024-03-12,Billing,High,1,No,39
T2811,C13281,2024-07-10,2024-07-15,Network,Medium,5,Yes,131
T2812,C11740,2024-01-25,2024-01-26,Network,High,4,Yes,24
T2813,C11481,2024-05-24,2024-05-26,Billing,Medium,4,Yes,55
T2814,C12278,2024-05-18,2024-05-18,Billing,Medium,2,No,3
T2815,C10427,2024-10-03,2024-10-03,Account,High,2,Yes,1
T2816,C10084,2024-04-24,2024-04-25,Technical,Medium,4,Yes,40
T2817,C11014,2024-12-27,2024-12-27,Network,High,3,No,15
T2818,C11597,2024-03-20,2024-03-20,Billing,Medium,1,Yes,5
T2819,C10654,2024-07-19,2024-07-19,Network,Low,1,Yes,1
T2820,C14074,2024-09-02,2024-09-03,Billing,Critical,2,Yes,26
T2821,C13184,2024-06-18,2024-06-19,Network,Low,2,Yes,32
T2822,C13618,2024-05-20,2024-05-21,Network,Low,4,No,38
T2823,C10395,2024-08-11,2024-08-11,Network,High,2,Yes,12
T2824,C11015,2024-05-29,2024-05-30,Billing,High,4,Yes,32
T2825,C10525,2024-11-11,2024-11-12,Technical,Low,5,Yes,26
T2826,C11350,2024-12-10,2024-12-10,Billing,High,1,Yes,13
T2827,C10199,2024-08-20,2024-08-20,Billing,Low,4,No,8
T2828,C13389,2024-04-29,2024-04-29,Network,Low,5,Yes,8
T2829,C14720,2024-11-25,2024-11-25,Network,Low,4,Yes,8
T2830,C14619,2024-10-29,2024-10-29,Billing,Low,4,Yes,10
T2831,C11529,2024-01-30,2024-01-30,Network,High,2,Yes,7
T2832,C10600,2024-04-16,2024-04-16,Technical,Low,2,Yes,18
T2833,C12496,2024-12-25,2024-12-25,Account,High,4,Yes,9
T2834,C12064,2024-06-24,2024-06-25,Billing,Low,5,Yes,26
T2835,C11319,2024-03-26,2024-03-26,Account,High,5,Yes,20
T2836,C11252,2024-09-23,2024-09-24,Network,Low,3,Yes,24
T2837,C13732,2024-06-23,2024-06-23,Technical,Low,4,Yes,4
T2838,C12927,2024-04-21,2024-04-22,Billing,High,3,Yes,27
T2839,C11146,2024-06-02,2024-06-03,Network,Low,4,Yes,43
T2840,C11145,2024-08-04,2024-08-07,Account,Critical,3,Yes,74
T2841,C14571,2024-01-21,2024-01-23,Billing,Low,3,Yes,50
T2842,C12668,2024-01-08,2024-01-08,Billing,Critical,3,Yes,10
T2843,C11583,2024-01-31,2024-01-31,Network,Medium,4,Yes,15
T2844,C14458,2024-12-20,2024-12-23,Account,Medium,3,Yes,84
T2845,C13459,2024-06-21,2024-06-21,Billing,High,4,Yes,8
T2846,C13335,2024-11-25,2024-11-27,Billing,Medium,5,Yes,48
T2847,C12136,2024-05-19,2024-05-20,Network,Low,2,Yes,41
T2848,C12337,2024-05-28,2024-05-28,Network,Low,4,Yes,3
T2849,C11822,2024-11-08,2024-11-08,Network,High,1,Yes,1
T2850,C11901,2024-09-01,2024-09-01,Network,Critical,3,Yes,6
T2851,C14871,2024-04-24,2024-04-24,Account,Medium,1,Yes,1
T2852,C12174,2024-11-01,2024-11-03,Network,Medium,3,No,49
T2853,C10947,2024-04-13,2024-04-13,Network,Critical,4,Yes,22
T2854,C13254,2024-07-13,2024-07-13,Network,Low,1,Yes,3
T2855,C10448,2024-05-18,2024-05-18,Network,Low,1,Yes,16
T2856,C12593,2024-06-30,2024-06-30,Network,Low,3,Yes,6
T2857,C14486,2024-08-10,2024-08-10,Network,Critical,1,Yes,22
T2858,C11912,2024-03-29,2024-03-29,Network,Low,3,Yes,7
T2859,C11963,2024-10-16,2024-10-16,Billing,High,4,Yes,18
T2860,C11243,2024-09-23,2024-09-26,Network,Critical,2,Yes,84
T2861,C12544,2024-07-31,2024-07-31,Technical,High,1,No,18
T2862,C14562,2024-11-11,2024-11-12,Billing,Low,3,Yes,24
T2863,C12956,2024-10-13,2024-10-13,Account,Low,3,Yes,13
T2864,C13322,2024-04-17,2024-04-17,Billing,High,1,Yes,2
T2865,C10842,2024-09-24,2024-09-24,Network,Low,1,Yes,7
T2866,C14789,2024-08-08,2024-08-08,Technical,Low,2,Yes,1
T2867,C12337,2024-05-14,2024-05-14,Network,Medium,4,Yes,10
T2868,C14400,2024-10-30,2024-10-30,Network,Medium,2,No,4
T2869,C12077,2024-08-02,2024-08-02,Billing,Low,2,Yes,9
T2870,C12501,2024-10-23,2024-10-23,Technical,Low,2,Yes,2
T2871,C11181,2024-01-09,2024-01-09,Billing,Low,1,Yes,6
T2872,C10105,2024-02-11,2024-02-11,Billing,Low,5,Yes,5
T2873,C10990,2024-03-24,2024-03-26,Account,Medium,5,No,59
T2874,C14721,2024-03-09,2024-03-09,Network,Low,5,Yes,1
T2875,C11790,2024-07-22,2024-07-22,Network,Low,4,Yes,1
T2876,C13706,2024-10-04,2024-10-05,Billing,Low,4,Yes,39
T2877,C10126,2024-04-27,2024-04-27,Technical,Medium,4,Yes,22
T2878,C10057,2024-09-08,2024-09-08,Billing,High,3,Yes,5
T2879,C11990,2024-03-20,2024-03-20,Network,Low,3,Yes,22
T2880,C14612,2024-07-25,2024-07-26,Billing,Critical,4,Yes,34
T2881,C11562,2024-12-09,2024-12-09,Network,Low,5,Yes,2
T2882,C14794,2024-05-05,2024-05-05,Billing,High,5,No,1
T2883,C11895,2024-11-27,2024-11-27,Network,Medium,2,Yes,22
T2884,C12253,2024-01-26,2024-01-26,Network,Low,4,Yes,10
T2885,C11455,2024-02-06,2024-02-07,Network,High,1,No,44
T2886,C14895,2024-03-20,2024-03-21,Account,High,4,Yes,41
T2887,C11195,2024-10-19,2024-10-19,Technical,Low,4,No,14
T2888,C14705,2024-09-12,2024-09-14,Technical,Low,5,Yes,48
T2889,C14238,2024-03-15,2024-03-15,Network,Medium,3,Yes,2
T2890,C14001,2024-06-07,2024-06-07,Account,Medium,2,Yes,21
T2891,C13096,2024-08-25,2024-08-25,Account,Critical,3,Yes,13
T2892,C11876,2024-05-17,2024-05-17,Network,Medium,5,No,18
T2893,C12631,2024-09-10,2024-09-11,Network,Medium,1,Yes,32
T2894,C11960,2024-02-05,2024-02-05,Billing,Low,4,Yes,1
T2895,C12682,2024-11-18,2024-11-18,Account,Low,1,Yes,23
T2896,C12353,2024-05-08,2024-05-08,Billing,Medium,5,Yes,19
T2897,C14540,2024-07-08,2024-07-08,Network,Low,2,Yes,21
T2898,C12725,2024-07-28,2024-07-28,Network,High,5,Yes,3
T2899,C11224,2024-09-28,2024-09-28,Network,Low,4,Yes,9
T2900,C14554,2024-09-07,2024-09-07,Network,Low,1,Yes,5
T2901,C14393,2024-07-20,2024-07-20,Technical,Low,5,Yes,7
T2902,C12154,2024-10-07,2024-10-07,Billing,Low,4,Yes,10
T2903,C11013,2024-02-24,2024-02-24,Billing,Low,3,Yes,6
T2904,C10241,2024-02-03,2024-02-04,Billing,Medium,2,Yes,39
T2905,C12302,2024-04-20,2024-04-20,Network,Low,2,Yes,2
T2906,C14241,2024-07-13,2024-07-13,Technical,High,4,Yes,7
T2907,C12240,2024-09-26,2024-09-26,Network,Low,1,Yes,11
T2908,C12157,2024-11-25,2024-11-26,Billing,High,4,Yes,25
T2909,C13080,2024-06-30,2024-06-30,Account,Low,1,No,7
T2910,C10882,2024-05-11,2024-05-11,Technical,Low,2,Yes,9
T2911,C10848,2024-11-10,2024-11-10,Technical,Medium,3,Yes,1
T2912,C13602,2024-07-04,2024-07-04,Billing,Medium,4,Yes,7
T2913,C11517,2024-01-17,2024-01-17,Network,Medium,3,Yes,7
T2914,C11743,2024-03-04,2024-03-05,Account,High,1,Yes,30
T2915,C11393,2024-12-19,2024-12-19,Billing,Low,1,No,3
T2916,C13125,2024-07-31,2024-08-01,Network,High,2,Yes,29
T2917,C13833,2024-12-29,2024-12-29,Billing,High,3,Yes,2
T2918,C10992,2024-09-22,2024-09-22,Network,Low,3,Yes,11
T2919,C10699,2024-09-04,2024-09-06,Technical,High,5,Yes,48
T2920,C11504,2024-03-17,2024-03-17,Account,Medium,2,Yes,1
T2921,C14732,2024-02-24,2024-02-25,Technical,Medium,2,Yes,37
T2922,C13120,2024-01-17,2024-01-17,Billing,High,4,Yes,5
T2923,C10283,2024-07-23,2024-07-25,Technical,High,2,Yes,64
T2924,C10467,2024-04-03,2024-04-04,Technical,High,5,Yes,28
T2925,C14099,2024-08-31,2024-09-02,Billing,Medium,2,Yes,48
T2926,C10068,2024-11-02,2024-11-03,Account,Medium,4,No,29
T2927,C13196,2024-04-13,2024-04-14,Billing,Critical,3,Yes,39
T2928,C12486,2024-07-28,2024-07-28,Account,Medium,5,Yes,13
T2929,C12093,2024-11-06,2024-11-09,Network,High,2,Yes,83
T2930,C12602,2024-08-17,2024-08-17,Technical,Medium,3,Yes,14
T2931,C10555,2024-09-17,2024-09-17,Billing,Low,3,Yes,20
T2932,C12669,2024-11-17,2024-11-17,Account,Critical,4,Yes,13
T2933,C14079,2024-05-23,2024-05-23,Network,Medium,3,Yes,3
T2934,C10394,2024-06-06,2024-06-06,Network,High,4,Yes,14
T2935,C12417,2024-04-12,2024-04-13,Network,High,2,No,45
T2936,C12977,2024-06-10,2024-06-11,Technical,Medium,5,Yes,35
T2937,C10002,2024-08-25,2024-08-25,Network,Medium,5,Yes,10
T2938,C11138,2024-06-16,2024-06-16,Technical,Critical,4,Yes,10
T2939,C12374,2024-10-01,2024-10-04,Network,Critical,1,Yes,77
T2940,C10485,2024-12-29,2024-12-29,Technical,High,5,Yes,14
T2941,C13106,2024-01-25,2024-01-26,Account,Low,1,Yes,36
T2942,C13067,2024-12-14,2024-12-14,Network,Low,3,Yes,9
T2943,C13352,2024-07-09,2024-07-09,Network,Medium,3,Yes,1
T2944,C13608,2024-08-24,2024-08-24,Technical,High,4,Yes,22
T2945,C12810,2024-10-25,2024-10-25,Billing,Low,3,Yes,20
T2946,C12946,2024-06-20,2024-06-20,Technical,Medium,1,Yes,1
T2947,C12171,2024-01-22,2024-01-22,Network,Low,5,Yes,15
T2948,C13037,2024-01-14,2024-01-16,Account,High,3,Yes,58
T2949,C13188,2024-03-20,2024-03-20,Technical,Medium,2,Yes,12
T2950,C12618,2024-03-23,2024-03-24,Network,Critical,5,Yes,30
T2951,C10051,2024-02-01,2024-02-01,Billing,Medium,4,Yes,12
T2952,C14121,2024-05-20,2024-05-20,Billing,Low,4,Yes,4
T2953,C14131,2024-08-12,2024-08-12,Network,High,4,Yes,2
T2954,C14493,2024-12-18,2024-12-18,Billing,Low,2,Yes,16
T2955,C11601,2024-10-12,2024-10-12,Billing,Critical,4,No,1
T2956,C10400,2024-12-22,2024-12-23,Technical,Medium,4,Yes,35
T2957,C14922,2024-11-12,2024-11-14,Network,Medium,1,Yes,53
T2958,C10911,2024-11-05,2024-11-05,Network,Low,5,Yes,14
T2959,C14405,2024-10-21,2024-10-21,Billing,Medium,4,Yes,6
T2960,C11238,2024-02-14,2024-02-15,Technical,High,4,Yes,36
T2961,C13270,2024-04-22,2024-04-22,Network,Medium,1,Yes,2
T2962,C12070,2024-07-24,2024-07-25,Network,Medium,1,Yes,40
T2963,C12748,2024-11-09,2024-11-10,Billing,High,2,Yes,34
T2964,C14133,2024-02-02,2024-02-02,Technical,High,3,Yes,17
T2965,C14454,2024-09-02,2024-09-02,Technical,Low,2,Yes,4
T2966,C12932,2024-05-06,2024-05-07,Network,Critical,4,Yes,28
T2967,C11435,2024-12-10,2024-12-11,Billing,Critical,2,Yes,28
T2968,C14205,2024-07-20,2024-07-21,Network,High,5,Yes,28
T2969,C10169,2024-10-19,2024-10-20,Account,Low,5,Yes,38
T2970,C14074,2024-08-03,2024-08-03,Billing,Low,5,Yes,5
T2971,C12571,2024-05-05,2024-05-06,Technical,Critical,1,Yes,43
T2972,C11515,2024-05-06,2024-05-06,Technical,Medium,5,Yes,21
T2973,C13710,2024-04-11,2024-04-11,Technical,Low,4,Yes,14
T2974,C12637,2024-07-10,2024-07-10,Billing,Low,4,Yes,15
T2975,C14875,2024-09-22,2024-09-22,Billing,Medium,5,Yes,12
T2976,C12966,2024-12-19,2024-12-19,Technical,Medium,4,Yes,1
T2977,C12709,2024-09-20,2024-09-20,Technical,High,2,Yes,1
T2978,C13628,2024-09-06,2024-09-06,Network,High,4,Yes,18
T2979,C10397,2024-05-24,2024-05-25,Network,Medium,3,No,24
T2980,C14025,2024-12-18,2024-12-18,Billing,Low,1,Yes,13
T2981,C12112,2024-08-29,2024-08-29,Account,Medium,3,Yes,2
T2982,C10260,2024-12-20,2024-12-23,Network,Low,3,Yes,75
T2983,C13539,2024-05-26,2024-05-27,Network,Medium,5,Yes,29
T2984,C11519,2024-05-14,2024-05-15,Billing,High,5,Yes,29
T2985,C10194,2024-02-13,2024-02-14,Account,Medium,2,Yes,32
T2986,C11013,2024-01-18,2024-01-18,Billing,Medium,5,Yes,23
T2987,C14241,2024-03-22,2024-03-22,Network,Medium,5,Yes,3
T2988,C13707,2024-07-18,2024-07-19,Account,Critical,2,Yes,44
T2989,C14515,2024-11-21,2024-11-22,Billing,Low,5,Yes,36
T2990,C10506,2024-05-21,2024-05-22,Billing,Medium,4,Yes,47
T2991,C10411,2024-11-27,2024-11-27,Network,Medium,4,Yes,13
T2992,C11105,2024-03-03,2024-03-03,Account,Medium,1,No,2
T2993,C13446,2024-03-22,2024-03-23,Network,Medium,2,Yes,26
T2994,C14307,2024-10-06,2024-10-08,Billing,Critical,5,Yes,48
T2995,C14243,2024-09-25,2024-09-25,Account,Low,4,Yes,1
T2996,C13511,2024-07-02,2024-07-02,Network,High,1,Yes,8
T2997,C10236,2024-09-05,2024-09-05,Network,Low,3,Yes,7
T2998,C14901,2024-01-10,2024-01-11,Network,Low,4,Yes,44
T2999,C10790,2024-07-20,2024-07-23,Billing,Medium,4,Yes,77
T3000,C11095,2024-09-26,2024-09-26,Network,Low,2,Yes,3
T3001,C13597,2024-12-08,2024-12-08,Technical,Low,2,No,14
T3002,C14049,2024-11-30,2024-12-01,Billing,Medium,3,Yes,28
T3003,C10641,2024-06-04,2024-06-04,Network,Critical,4,Yes,1
T3004,C14011,2024-08-09,2024-08-09,Network,High,3,Yes,7
T3005,C12592,2024-12-29,2024-12-29,Account,Medium,4,Yes,16
T3006,C14070,2024-05-08,2024-05-09,Billing,Low,3,Yes,27
T3007,C10692,2024-05-08,2024-05-09,Network,Low,2,Yes,31
T3008,C13227,2024-12-05,2024-12-05,Network,Low,4,Yes,5
T3009,C10807,2024-03-25,2024-03-25,Network,Critical,4,Yes,1
T3010,C13104,2024-04-14,2024-04-15,Account,Medium,3,Yes,46
T3011,C11174,2024-06-30,2024-06-30,Technical,Medium,2,Yes,10
T3012,C11608,2024-06-21,2024-06-21,Billing,Medium,2,Yes,16
T3013,C11778,2024-04-21,2024-04-21,Account,Medium,4,Yes,1
T3014,C13911,2024-05-24,2024-05-26,Billing,Critical,4,Yes,49
T3015,C13184,2024-07-24,2024-07-24,Network,Low,3,Yes,15
T3016,C14764,2024-05-04,2024-05-04,Technical,High,1,Yes,17
T3017,C14413,2024-09-17,2024-09-17,Network,Medium,1,Yes,8
T3018,C13254,2024-03-18,2024-03-18,Billing,Low,5,Yes,8
T3019,C14866,2024-12-27,2024-12-28,Network,Low,5,Yes,40
T3020,C12973,2024-04-25,2024-04-25,Network,Critical,2,Yes,10
T3021,C10808,2024-11-13,2024-11-16,Account,Medium,3,Yes,84
T3022,C12198,2024-07-19,2024-07-19,Network,Low,5,Yes,2
T3023,C10737,2024-01-20,2024-01-20,Billing,Critical,3,Yes,12
T3024,C12443,2024-09-06,2024-09-07,Account,Medium,2,No,31
T3025,C13338,2024-04-12,2024-04-13,Billing,Medium,2,Yes,27
T3026,C10883,2024-09-16,2024-09-17,Network,High,4,Yes,44
T3027,C10294,2024-01-18,2024-01-18,Network,High,2,Yes,5
T3028,C12996,2024-03-20,2024-03-20,Technical,Low,3,No,6
T3029,C12645,2024-03-19,2024-03-19,Technical,Medium,5,Yes,3
T3030,C11485,2024-10-07,2024-10-07,Network,Medium,1,Yes,5
T3031,C10819,2024-04-28,2024-04-28,Billing,High,4,No,16
T3032,C12295,2024-01-15,2024-01-15,Billing,High,3,Yes,20
T3033,C11272,2024-04-17,2024-04-17,Network,Low,2,Yes,8
T3034,C13817,2024-03-15,2024-03-15,Network,Critical,4,Yes,13
T3035,C10638,2024-07-19,2024-07-19,Billing,Medium,3,Yes,1
T3036,C14743,2024-03-25,2024-03-25,Billing,Low,2,Yes,12
T3037,C12235,2024-06-07,2024-06-09,Network,Low,2,Yes,65
T3038,C12320,2024-11-23,2024-11-23,Technical,Medium,4,No,4
T3039,C10714,2024-08-25,2024-08-28,Network,Medium,1,Yes,75
T3040,C13564,2024-07-05,2024-07-05,Account,Low,2,Yes,2
T3041,C11471,2024-11-19,2024-11-19,Network,Medium,3,Yes,5
T3042,C12546,2024-01-22,2024-01-22,Billing,Medium,4,Yes,14
