bill_id,customer_id,month,amount_due_egp,amount_paid_egp,late_days,payment_failures
B10678,C10890,2024-10,222.32,222.32,0,0
B10679,C10890,2024-11,241.64,241.64,0,0
B10680,C10890,2024-12,227.17,227.17,1,0
B10681,C10891,2024-01,191.36,191.36,6,0
B10682,C10891,2024-02,228.34,228.34,1,0
B10683,C10891,2024-03,190.84,190.84,3,0
B10684,C10891,2024-04,236.37,236.37,2,0
B10685,C10891,2024-05,208.34,208.34,0,0
B10686,C10891,2024-06,224.16,224.16,1,0
B10687,C10891,2024-07,189.19,151.35,9,0
B10688,C10891,2024-08,206.18,206.18,0,0
B10689,C10891,2024-09,201.29,201.29,0,0
B10690,C10891,2024-10,214.3,214.3,0,0
B10691,C10891,2024-11,227.95,227.95,2,0
B10692,C10891,2024-12,191.97,191.97,0,0
B10693,C10892,2024-01,278.58,278.58,0,0
B10694,C10892,2024-02,258.79,258.79,1,0
B10695,C10892,2024-03,276.8,276.8,2,0
B10696,C10892,2024-04,275.83,275.83,3,0
B10697,C10892,2024-05,272.74,272.74,1,0
B10698,C10892,2024-06,276.01,276.01,0,0
B10699,C10892,2024-07,263.69,263.69,7,0
B10700,C10892,2024-08,245.95,245.95,0,0
B10701,C10892,2024-09,260.65,260.65,0,0
B10702,C10892,2024-10,289.14,289.14,0,0
B10703,C10892,2024-11,259.47,259.47,1,0
B10704,C10892,2024-12,291.12,291.12,0,0
B10705,C10893,2024-01,736.37,736.37,1,0
B10706,C10893,2024-02,727.85,363.93,7,1
B10707,C10893,2024-03,712.28,712.28,6,0
B10708,C10893,2024-04,729.19,583.35,8,1
B10709,C10893,2024-05,753.59,753.59,4,0
B10710,C10893,2024-06,736.49,736.49,0,0
B10711,C10893,2024-07,748.64,748.64,1,0
B10712,C10893,2024-08,681.3,681.3,0,0
B10713,C10893,2024-09,742.4,742.4,0,0
B10714,C10893,2024-10,758.24,758.24,0,0
B10715,C10893,2024-11,736.15,736.15,1,0
B10716,C10893,2024-12,762.39,609.91,1,0
B10717,C10894,2024-01,871.3,871.3,0,0
B10718,C10894,2024-02,863.73,863.73,0,0
B10719,C10894,2024-03,825.25,825.25,0,0
B10720,C10894,2024-04,849.19,849.19,0,0
B10721,C10894,2024-05,875.14,875.14,0,0
B10722,C10894,2024-06,883.75,883.75,8,0
B10723,C10894,2024-07,910.07,910.07,0,0
B10724,C10894,2024-08,857.02,857.02,0,0
B10725,C10894,2024-09,882.48,882.48,3,0
B10726,C10894,2024-10,836.81,836.81,0,0
B10727,C10894,2024-11,884.79,884.79,1,0
B10728,C10894,2024-12,859.78,859.78,1,0
B10729,C10895,2024-01,424.49,424.49,1,0
B10730,C10895,2024-02,432.35,345.88,17,1
B10731,C10895,2024-03,441.43,441.43,0,0
B10732,C10895,2024-04,442.96,442.96,0,0
B10733,C10895,2024-05,456.11,456.11,0,0
B10734,C10895,2024-06,433.77,433.77,1,0
B10735,C10895,2024-07,441.72,441.72,2,0
B10736,C10895,2024-08,423.79,423.79,0,0
B10737,C10895,2024-09,457.89,457.89,0,0
B10738,C10895,2024-10,433.16,433.16,2,0
B10739,C10895,2024-11,434.15,217.07,0,0
B10740,C10895,2024-12,439.25,439.25,1,0
B10741,C10896,2024-01,492.71,492.71,2,0
B10742,C10896,2024-02,493.24,493.24,3,0
B10743,C10896,2024-03,506.04,506.04,4,0
B10744,C10896,2024-04,498.22,0.0,1,0
B10745,C10896,2024-05,495.16,495.16,2,0
B10746,C10896,2024-06,518.63,259.31,14,1
B10747,C10896,2024-07,487.66,487.66,3,0
B10748,C10896,2024-08,521.13,521.13,0,0
B10749,C10896,2024-09,519.52,519.52,0,0
B10750,C10896,2024-10,499.44,249.72,10,1
B10751,C10896,2024-11,505.95,505.95,1,0
B10752,C10896,2024-12,510.46,510.46,5,0
B10753,C10897,2024-01,285.06,0.0,14,1
B10754,C10897,2024-02,276.92,276.92,5,0
B10755,C10897,2024-03,260.32,260.32,0,0
B10756,C10897,2024-04,259.02,259.02,4,0
B10757,C10897,2024-05,194.42,194.42,4,0
B10758,C10897,2024-06,286.04,286.04,0,0
B10759,C10897,2024-07,255.63,255.63,0,0
B10760,C10897,2024-08,251.81,251.81,7,0
B10761,C10897,2024-09,283.29,283.29,0,0
B10762,C10897,2024-10,231.04,231.04,1,0
B10763,C10897,2024-11,264.02,264.02,3,0
B10764,C10897,2024-12,261.38,0.0,12,1
B10765,C10898,2024-01,783.5,783.5,0,0
B10766,C10898,2024-02,800.49,800.49,2,0
B10767,C10898,2024-03,779.98,779.98,0,0
B10768,C10898,2024-04,745.06,745.06,6,0
B10769,C10898,2024-05,764.38,764.38,1,0
B10770,C10898,2024-06,808.09,808.09,0,0
B10771,C10898,2024-07,786.29,786.29,0,0
B10772,C10898,2024-08,792.99,792.99,3,0
B10773,C10898,2024-09,795.6,795.6,0,0
B10774,C10898,2024-10,782.41,782.41,1,0
B10775,C10898,2024-11,730.98,730.98,2,0
B10776,C10898,2024-12,786.7,786.7,1,0
B10777,C10899,2024-01,380.19,380.19,0,0
B10778,C10899,2024-02,403.66,403.66,1,0
B10779,C10899,2024-03,372.99,372.99,4,0
B10780,C10899,2024-04,370.17,370.17,2,0
B10781,C10899,2024-05,378.41,378.41,8,0
B10782,C10899,2024-06,372.36,372.36,5,0
B10783,C10899,2024-07,365.04,365.04,2,0
B10784,C10899,2024-08,354.2,283.36,12,1
B10785,C10899,2024-09,374.68,374.68,0,0
B10786,C10899,2024-10,375.72,375.72,5,0
B10787,C10899,2024-11,400.92,0.0,14,1
B10788,C10899,2024-12,371.24,371.24,5,0
B10789,C10900,2024-01,264.81,264.81,0,0
B10790,C10900,2024-02,241.57,241.57,2,0
B10791,C10900,2024-03,239.15,239.15,4,0
B10792,C10900,2024-04,256.38,256.38,0,0
B10793,C10900,2024-05,230.72,230.72,0,0
B10794,C10900,2024-06,250.88,250.88,5,0
B10795,C10900,2024-07,267.42,267.42,3,0
B10796,C10900,2024-08,202.55,202.55,0,0
B10797,C10900,2024-09,230.71,230.71,3,0
B10798,C10900,2024-10,251.08,251.08,0,0
B10799,C10900,2024-11,255.15,255.15,0,0
B10800,C10900,2024-12,249.0,249.0,0,0
B10801,C10901,2024-01,393.91,393.91,2,0
B10802,C10901,2024-02,389.01,389.01,0,0
B10803,C10901,2024-03,390.95,312.76,5,0
B10804,C10901,2024-04,358.64,358.64,2,0
B10805,C10901,2024-05,374.48,374.48,1,0
B10806,C10901,2024-06,390.72,390.72,9,0
B10807,C10901,2024-07,363.24,363.24,6,0
B10808,C10901,2024-08,390.07,390.07,0,0
B10809,C10901,2024-09,382.63,382.63,2,0
B10810,C10901,2024-10,350.97,175.49,15,1
B10811,C10901,2024-11,387.25,387.25,3,0
B10812,C10901,2024-12,383.75,307.0,14,1
B10813,C10902,2024-01,234.67,234.67,2,0
B10814,C10902,2024-02,234.62,187.7,2,0
B10815,C10902,2024-03,213.73,213.73,0,0
B10816,C10902,2024-04,226.31,226.31,0,0
B10817,C10902,2024-05,213.57,213.57,1,0
B10818,C10902,2024-06,235.99,235.99,5,0
B10819,C10902,2024-07,232.63,232.63,0,0
B10820,C10902,2024-08,223.8,223.8,1,0
B10821,C10902,2024-09,221.71,221.71,1,0
B10822,C10902,2024-10,233.68,233.68,0,0
B10823,C10902,2024-11,218.0,218.0,0,0
B10824,C10902,2024-12,231.04,231.04,5,0
B10825,C10903,2024-01,584.17,0.0,1,0
B10826,C10903,2024-02,610.7,610.7,1,0
B10827,C10903,2024-03,598.73,598.73,3,0
B10828,C10903,2024-04,593.47,593.47,3,0
B10829,C10903,2024-05,595.87,595.87,2,0
B10830,C10903,2024-06,623.28,623.28,6,0
B10831,C10903,2024-07,586.48,0.0,9,1
B10832,C10903,2024-08,596.97,596.97,0,0
B10833,C10903,2024-09,605.51,605.51,2,0
B10834,C10903,2024-10,596.52,596.52,2,0
B10835,C10903,2024-11,602.9,602.9,0,0
B10836,C10903,2024-12,616.82,616.82,0,0
B10837,C10904,2024-01,292.87,292.87,0,0
B10838,C10904,2024-02,305.69,305.69,0,0
B10839,C10904,2024-03,298.33,298.33,0,0
B10840,C10904,2024-04,280.27,280.27,0,0
B10841,C10904,2024-05,297.28,297.28,4,0
B10842,C10904,2024-06,328.22,328.22,6,0
B10843,C10904,2024-07,284.32,284.32,1,0
B10844,C10904,2024-08,306.47,306.47,1,0
B10845,C10904,2024-09,312.21,312.21,0,0
B10846,C10904,2024-10,285.18,228.14,9,1
B10847,C10904,2024-11,314.77,314.77,1,0
B10848,C10904,2024-12,311.97,311.97,1,0
B10849,C10905,2024-01,534.96,534.96,3,0
B10850,C10905,2024-02,530.77,530.77,3,0
B10851,C10905,2024-03,539.23,0.0,16,1
B10852,C10905,2024-04,547.2,547.2,2,0
B10853,C10905,2024-05,556.21,556.21,1,0
B10854,C10905,2024-06,542.85,542.85,0,0
B10855,C10905,2024-07,553.63,553.63,6,0
B10856,C10905,2024-08,557.1,557.1,0,0
B10857,C10905,2024-09,565.87,565.87,1,0
B10858,C10905,2024-10,562.89,562.89,0,0
B10859,C10905,2024-11,545.78,545.78,0,0
B10860,C10905,2024-12,556.9,556.9,0,0
B10861,C10906,2024-01,330.92,330.92,2,0
B10862,C10906,2024-02,324.62,324.62,0,0
B10863,C10906,2024-03,312.42,312.42,1,0
B10864,C10906,2024-04,319.53,319.53,0,0
B10865,C10906,2024-05,322.07,322.07,0,0
B10866,C10906,2024-06,305.18,305.18,3,0
B10867,C10906,2024-07,332.76,332.76,3,0
B10868,C10906,2024-08,314.98,314.98,1,0
B10869,C10906,2024-09,328.4,328.4,0,0
B10870,C10906,2024-10,318.49,318.49,1,0
B10871,C10906,2024-11,323.06,323.06,1,0
B10872,C10906,2024-12,313.87,313.87,3,0
B10873,C10907,2024-01,209.51,209.51,0,0
B10874,C10907,2024-02,215.21,215.21,2,0
B10875,C10907,2024-03,238.13,119.06,10,1
B10876,C10907,2024-04,226.21,226.21,0,0
B10877,C10907,2024-05,206.4,206.4,3,0
B10878,C10907,2024-06,213.32,213.32,1,0
B10879,C10907,2024-07,212.35,212.35,0,0
B10880,C10907,2024-08,202.15,202.15,1,0
B10881,C10907,2024-09,207.86,207.86,2,0
B10882,C10907,2024-10,189.92,189.92,2,0
B10883,C10907,2024-11,194.37,194.37,0,0
B10884,C10907,2024-12,218.72,0.0,9,1
B10885,C10908,2024-01,617.99,617.99,3,0
B10886,C10908,2024-02,609.66,609.66,0,0
B10887,C10908,2024-03,613.79,613.79,0,0
B10888,C10908,2024-04,611.25,611.25,1,0
B10889,C10908,2024-05,624.81,624.81,1,0
B10890,C10908,2024-06,581.97,581.97,1,0
B10891,C10908,2024-07,612.03,612.03,1,0
B10892,C10908,2024-08,618.22,618.22,2,0
B10893,C10908,2024-09,594.02,594.02,2,0
B10894,C10908,2024-10,607.67,607.67,5,0
B10895,C10908,2024-11,613.43,613.43,2,0
B10896,C10908,2024-12,588.99,0.0,7,1
B10897,C10909,2024-01,788.38,788.38,0,0
B10898,C10909,2024-02,784.06,784.06,0,0
B10899,C10909,2024-03,795.69,795.69,0,0
B10900,C10909,2024-04,818.5,818.5,0,0
B10901,C10909,2024-05,802.92,802.92,11,0
B10902,C10909,2024-06,800.08,800.08,1,0
B10903,C10909,2024-07,771.56,771.56,0,0
B10904,C10909,2024-08,794.91,794.91,0,0
B10905,C10909,2024-09,783.04,783.04,4,0
B10906,C10909,2024-10,790.73,790.73,1,0
B10907,C10909,2024-11,778.34,778.34,0,0
B10908,C10909,2024-12,795.7,795.7,0,0
B10909,C10910,2024-01,250.66,250.66,0,0
B10910,C10910,2024-02,230.71,0.0,8,1
B10911,C10910,2024-03,248.18,248.18,0,0
B10912,C10910,2024-04,229.04,229.04,2,0
B10913,C10910,2024-05,246.33,246.33,0,0
B10914,C10910,2024-06,240.97,240.97,1,0
B10915,C10910,2024-07,247.34,247.34,0,0
B10916,C10910,2024-08,241.74,241.74,0,0
B10917,C10910,2024-09,255.26,255.26,0,0
B10918,C10910,2024-10,244.04,244.04,0,0
B10919,C10910,2024-11,233.94,233.94,2,0
B10920,C10910,2024-12,257.61,257.61,1,0
B10921,C10911,2024-01,358.26,358.26,1,0
B10922,C10911,2024-02,344.99,344.99,0,0
B10923,C10911,2024-03,323.08,323.08,3,0
B10924,C10911,2024-04,332.37,332.37,3,0
B10925,C10911,2024-05,335.35,335.35,0,0
B10926,C10911,2024-06,351.69,351.69,6,0
B10927,C10911,2024-07,341.76,341.76,10,0
B10928,C10911,2024-08,338.84,338.84,0,0
B10929,C10911,2024-09,351.01,175.5,11,1
B10930,C10911,2024-10,345.12,0.0,23,1
B10931,C10911,2024-11,333.91,333.91,3,0
B10932,C10911,2024-12,349.9,349.9,1,0
B10933,C10912,2024-01,334.16,334.16,3,0
B10934,C10912,2024-02,338.4,338.4,0,0
B10935,C10912,2024-03,348.27,348.27,0,0
B10936,C10912,2024-04,345.38,276.3,0,0
B10937,C10912,2024-05,344.64,344.64,0,0
B10938,C10912,2024-06,348.43,348.43,3,0
B10939,C10912,2024-07,357.45,357.45,2,0
B10940,C10912,2024-08,345.99,345.99,0,0
B10941,C10912,2024-09,348.11,348.11,2,0
B10942,C10912,2024-10,331.03,331.03,0,0
B10943,C10912,2024-11,343.37,343.37,3,0
B10944,C10912,2024-12,367.95,367.95,0,0
B10945,C10913,2024-01,413.96,413.96,1,0
B10946,C10913,2024-02,421.26,421.26,1,0
B10947,C10913,2024-03,421.66,421.66,1,0
B10948,C10913,2024-04,438.14,438.14,2,0
B10949,C10913,2024-05,422.29,422.29,2,0
B10950,C10913,2024-06,422.42,422.42,0,0
B10951,C10913,2024-07,412.8,412.8,1,0
B10952,C10913,2024-08,416.67,416.67,6,0
B10953,C10913,2024-09,418.95,418.95,4,0
B10954,C10913,2024-10,405.57,405.57,1,0
B10955,C10913,2024-11,424.51,424.51,0,0
B10956,C10913,2024-12,443.94,443.94,3,0
B10957,C10914,2024-01,232.44,232.44,0,0
B10958,C10914,2024-02,196.39,196.39,0,0
B10959,C10914,2024-03,225.16,180.13,9,1
B10960,C10914,2024-04,211.65,211.65,0,0
B10961,C10914,2024-05,215.63,215.63,2,0
B10962,C10914,2024-06,228.7,228.7,2,0
B10963,C10914,2024-07,196.35,196.35,3,0
B10964,C10914,2024-08,222.67,222.67,0,0
B10965,C10914,2024-09,209.62,209.62,0,0
B10966,C10914,2024-10,231.23,231.23,2,0
B10967,C10914,2024-11,243.36,243.36,1,0
B10968,C10914,2024-12,224.31,224.31,0,0
B10969,C10915,2024-01,548.63,274.31,4,0
B10970,C10915,2024-02,533.32,533.32,1,0
B10971,C10915,2024-03,565.33,565.33,0,0
B10972,C10915,2024-04,564.17,564.17,3,0
B10973,C10915,2024-05,546.41,546.41,0,0
B10974,C10915,2024-06,561.53,561.53,0,0
B10975,C10915,2024-07,561.76,561.76,0,0
B10976,C10915,2024-08,563.68,563.68,0,0
B10977,C10915,2024-09,566.47,566.47,5,0
B10978,C10915,2024-10,546.11,546.11,2,0
B10979,C10915,2024-11,569.95,569.95,0,0
B10980,C10915,2024-12,550.05,550.05,1,0
B10981,C10916,2024-01,292.44,292.44,0,0
B10982,C10916,2024-02,299.87,299.87,3,0
B10983,C10916,2024-03,293.69,293.69,0,0
B10984,C10916,2024-04,286.45,286.45,1,0
B10985,C10916,2024-05,291.96,291.96,1,0
B10986,C10916,2024-06,296.51,296.51,4,0
B10987,C10916,2024-07,287.25,287.25,4,0
B10988,C10916,2024-08,281.9,281.9,3,0
B10989,C10916,2024-09,281.33,281.33,1,0
B10990,C10916,2024-10,311.43,311.43,7,0
B10991,C10916,2024-11,292.02,292.02,0,0
B10992,C10916,2024-12,270.78,270.78,0,0
B10993,C10917,2024-01,379.68,379.68,0,0
B10994,C10917,2024-02,426.19,426.19,3,0
B10995,C10917,2024-03,442.97,442.97,1,0
B10996,C10917,2024-04,429.34,429.34,0,0
B10997,C10917,2024-05,445.03,445.03,0,0
B10998,C10917,2024-06,465.1,465.1,0,0
B10999,C10917,2024-07,435.89,435.89,8,0
B11000,C10917,2024-08,426.39,426.39,1,0
B11001,C10917,2024-09,442.65,442.65,0,0
B11002,C10917,2024-10,439.6,439.6,6,0
B11003,C10917,2024-11,443.15,443.15,1,0
B11004,C10917,2024-12,424.53,424.53,1,0
B11005,C10918,2024-01,583.75,583.75,2,0
B11006,C10918,2024-02,607.44,607.44,4,0
B11007,C10918,2024-03,602.2,602.2,1,0
B11008,C10918,2024-04,600.09,600.09,0,0
B11009,C10918,2024-05,610.61,610.61,1,0
B11010,C10918,2024-06,592.38,592.38,1,0
B11011,C10918,2024-07,613.93,613.93,4,0
B11012,C10918,2024-08,616.96,616.96,0,0
B11013,C10918,2024-09,597.74,597.74,5,0
B11014,C10918,2024-10,589.26,589.26,2,0
B11015,C10918,2024-11,598.39,598.39,6,0
B11016,C10918,2024-12,600.49,600.49,2,0
B11017,C10919,2024-01,537.61,537.61,1,0
B11018,C10919,2024-02,545.88,436.7,1,0
B11019,C10919,2024-03,523.8,523.8,1,0
B11020,C10919,2024-04,539.59,539.59,2,0
B11021,C10919,2024-05,528.29,528.29,3,0
B11022,C10919,2024-06,543.35,271.68,2,0
B11023,C10919,2024-07,531.37,531.37,1,0
B11024,C10919,2024-08,539.72,539.72,0,0
B11025,C10919,2024-09,554.36,554.36,4,0
B11026,C10919,2024-10,539.41,539.41,0,0
B11027,C10919,2024-11,543.24,543.24,1,0
B11028,C10919,2024-12,543.42,543.42,0,0
B11029,C10920,2024-01,365.06,365.06,3,0
B11030,C10920,2024-02,370.51,370.51,1,0
B11031,C10920,2024-03,365.55,365.55,0,0
B11032,C10920,2024-04,382.35,382.35,0,0
B11033,C10920,2024-05,383.96,383.96,2,0
B11034,C10920,2024-06,376.19,376.19,6,0
B11035,C10920,2024-07,379.18,379.18,1,0
B11036,C10920,2024-08,365.46,365.46,0,0
B11037,C10920,2024-09,360.7,180.35,10,1
B11038,C10920,2024-10,355.29,355.29,1,0
B11039,C10920,2024-11,393.11,393.11,2,0
B11040,C10920,2024-12,361.77,361.77,0,0
B11041,C10921,2024-01,270.9,216.72,0,0
B11042,C10921,2024-02,275.49,275.49,3,0
B11043,C10921,2024-03,282.58,282.58,5,0
B11044,C10921,2024-04,281.9,281.9,2,0
B11045,C10921,2024-05,293.73,293.73,3,0
B11046,C10921,2024-06,283.86,283.86,1,0
B11047,C10921,2024-07,311.64,311.64,0,0
B11048,C10921,2024-08,302.06,302.06,0,0
B11049,C10921,2024-09,290.63,290.63,3,0
B11050,C10921,2024-10,300.78,300.78,0,0
B11051,C10921,2024-11,286.64,286.64,0,0
B11052,C10921,2024-12,284.78,284.78,2,0
B11053,C10922,2024-01,370.03,370.03,0,0
B11054,C10922,2024-02,382.92,382.92,3,0
B11055,C10922,2024-03,387.74,387.74,2,0
B11056,C10922,2024-04,372.22,372.22,4,0
B11057,C10922,2024-05,360.5,360.5,2,0
B11058,C10922,2024-06,381.07,381.07,0,0
B11059,C10922,2024-07,359.99,359.99,0,0
B11060,C10922,2024-08,369.83,295.86,0,0
B11061,C10922,2024-09,374.77,374.77,2,0
B11062,C10922,2024-10,359.64,359.64,0,0
B11063,C10922,2024-11,393.5,393.5,1,0
B11064,C10922,2024-12,375.69,375.69,0,0
B11065,C10923,2024-01,768.75,768.75,3,0
B11066,C10923,2024-02,766.79,766.79,0,0
B11067,C10923,2024-03,763.38,763.38,0,0
B11068,C10923,2024-04,762.63,762.63,0,0
B11069,C10923,2024-05,762.57,762.57,0,0
B11070,C10923,2024-06,764.1,764.1,0,0
B11071,C10923,2024-07,774.09,0.0,1,0
B11072,C10923,2024-08,766.74,766.74,2,0
B11073,C10923,2024-09,745.55,745.55,0,0
B11074,C10923,2024-10,767.94,767.94,0,0
B11075,C10923,2024-11,764.79,764.79,0,0
B11076,C10923,2024-12,754.33,754.33,0,0
B11077,C10924,2024-01,599.26,599.26,0,0
B11078,C10924,2024-02,603.77,603.77,3,0
B11079,C10924,2024-03,580.26,290.13,1,0
B11080,C10924,2024-04,591.5,0.0,4,0
B11081,C10924,2024-05,594.66,594.66,2,0
B11082,C10924,2024-06,568.8,568.8,3,0
B11083,C10924,2024-07,594.2,594.2,0,0
B11084,C10924,2024-08,626.7,626.7,3,0
B11085,C10924,2024-09,594.95,594.95,0,0
B11086,C10924,2024-10,583.48,583.48,0,0
B11087,C10924,2024-11,615.65,615.65,0,0
B11088,C10924,2024-12,591.91,591.91,0,0
B11089,C10925,2024-01,227.68,227.68,0,0
B11090,C10925,2024-02,215.92,215.92,0,0
B11091,C10925,2024-03,208.59,208.59,0,0
B11092,C10925,2024-04,215.47,215.47,1,0
B11093,C10925,2024-05,209.21,209.21,1,0
B11094,C10925,2024-06,222.09,222.09,2,0
B11095,C10925,2024-07,208.88,208.88,11,0
B11096,C10925,2024-08,217.12,217.12,2,0
B11097,C10925,2024-09,211.27,169.02,9,0
B11098,C10925,2024-10,198.04,198.04,1,0
B11099,C10925,2024-11,236.94,189.55,8,1
B11100,C10925,2024-12,220.46,220.46,0,0
B11101,C10926,2024-01,431.07,431.07,0,0
B11102,C10926,2024-02,456.14,456.14,2,0
B11103,C10926,2024-03,431.56,431.56,0,0
B11104,C10926,2024-04,438.64,438.64,0,0
B11105,C10926,2024-05,443.21,443.21,0,0
B11106,C10926,2024-06,439.62,439.62,1,0
B11107,C10926,2024-07,434.71,434.71,3,0
B11108,C10926,2024-08,429.9,0.0,11,1
B11109,C10926,2024-09,432.35,432.35,2,0
B11110,C10926,2024-10,432.51,432.51,0,0
B11111,C10926,2024-11,455.83,455.83,0,0
B11112,C10926,2024-12,432.47,432.47,4,0
B11113,C10927,2024-01,343.81,343.81,0,0
B11114,C10927,2024-02,382.03,382.03,0,0
B11115,C10927,2024-03,387.39,387.39,0,0
B11116,C10927,2024-04,344.77,344.77,3,0
B11117,C10927,2024-05,361.12,361.12,1,0
B11118,C10927,2024-06,398.58,398.58,1,0
B11119,C10927,2024-07,389.59,389.59,3,0
B11120,C10927,2024-08,384.53,384.53,2,0
B11121,C10927,2024-09,366.04,366.04,2,0
B11122,C10927,2024-10,378.46,378.46,4,0
B11123,C10927,2024-11,392.7,392.7,5,0
B11124,C10927,2024-12,375.52,375.52,3,0
B11125,C10928,2024-01,225.96,225.96,2,0
B11126,C10928,2024-02,232.07,232.07,2,0
B11127,C10928,2024-03,235.48,117.74,13,1
B11128,C10928,2024-04,231.38,231.38,1,0
B11129,C10928,2024-05,234.35,234.35,0,0
B11130,C10928,2024-06,253.26,253.26,2,0
B11131,C10928,2024-07,205.19,205.19,0,0
B11132,C10928,2024-08,235.63,235.63,2,0
B11133,C10928,2024-09,245.42,245.42,0,0
B11134,C10928,2024-10,238.24,238.24,2,0
B11135,C10928,2024-11,251.09,251.09,0,0
B11136,C10928,2024-12,201.44,201.44,0,0
B11137,C10929,2024-01,849.43,849.43,0,0
B11138,C10929,2024-02,794.03,794.03,7,0
B11139,C10929,2024-03,819.41,819.41,0,0
B11140,C10929,2024-04,853.67,853.67,1,0
B11141,C10929,2024-05,866.61,866.61,0,0
B11142,C10929,2024-06,848.36,848.36,0,0
B11143,C10929,2024-07,849.25,424.62,13,1
B11144,C10929,2024-08,849.86,849.86,4,0
B11145,C10929,2024-09,842.54,842.54,2,0
B11146,C10929,2024-10,858.9,858.9,0,0
B11147,C10929,2024-11,854.75,854.75,2,0
B11148,C10929,2024-12,884.29,884.29,1,0
B11149,C10930,2024-01,333.9,333.9,1,0
B11150,C10930,2024-02,284.09,284.09,1,0
B11151,C10930,2024-03,342.37,342.37,0,0
B11152,C10930,2024-04,319.12,319.12,0,0
B11153,C10930,2024-05,316.23,316.23,0,0
B11154,C10930,2024-06,321.47,321.47,2,0
B11155,C10930,2024-07,313.51,313.51,1,0
B11156,C10930,2024-08,306.37,306.37,1,0
B11157,C10930,2024-09,343.91,343.91,3,0
B11158,C10930,2024-10,330.79,330.79,5,0
B11159,C10930,2024-11,319.82,319.82,4,0
B11160,C10930,2024-12,307.66,307.66,3,0
B11161,C10931,2024-01,220.49,220.49,0,0
B11162,C10931,2024-02,210.54,210.54,2,0
B11163,C10931,2024-03,211.76,211.76,4,0
B11164,C10931,2024-04,237.32,237.32,1,0
B11165,C10931,2024-05,195.31,195.31,1,0
B11166,C10931,2024-06,207.62,207.62,1,0
B11167,C10931,2024-07,186.78,186.78,1,0
B11168,C10931,2024-08,196.31,196.31,3,0
B11169,C10931,2024-09,227.39,227.39,6,0
B11170,C10931,2024-10,237.24,237.24,4,0
B11171,C10931,2024-11,209.99,209.99,2,0
B11172,C10931,2024-12,228.53,228.53,0,0
B11173,C10932,2024-01,768.52,768.52,0,0
B11174,C10932,2024-02,774.8,387.4,9,1
B11175,C10932,2024-03,772.96,772.96,7,0
B11176,C10932,2024-04,762.92,762.92,1,0
B11177,C10932,2024-05,776.64,776.64,4,0
B11178,C10932,2024-06,762.99,762.99,1,0
B11179,C10932,2024-07,770.44,770.44,3,0
B11180,C10932,2024-08,774.18,619.34,23,1
B11181,C10932,2024-09,769.47,0.0,6,1
B11182,C10932,2024-10,773.33,773.33,2,0
B11183,C10932,2024-11,783.86,783.86,2,0
B11184,C10932,2024-12,776.72,776.72,3,0
B11185,C10933,2024-01,388.17,388.17,2,0
B11186,C10933,2024-02,393.51,393.51,1,0
B11187,C10933,2024-03,399.66,319.73,0,0
B11188,C10933,2024-04,403.0,403.0,0,0
B11189,C10933,2024-05,394.33,394.33,8,0
B11190,C10933,2024-06,366.25,366.25,0,0
B11191,C10933,2024-07,357.23,357.23,2,0
B11192,C10933,2024-08,408.05,408.05,4,0
B11193,C10933,2024-09,385.25,385.25,0,0
B11194,C10933,2024-10,377.38,377.38,0,0
B11195,C10933,2024-11,406.89,406.89,4,0
B11196,C10933,2024-12,405.87,405.87,1,0
B11197,C10934,2024-01,174.98,174.98,2,0
B11198,C10934,2024-02,184.77,184.77,0,0
B11199,C10934,2024-03,177.8,177.8,1,0
B11200,C10934,2024-04,156.8,156.8,0,0
B11201,C10934,2024-05,162.62,162.62,8,0
B11202,C10934,2024-06,184.35,184.35,3,0
B11203,C10934,2024-07,166.55,166.55,2,0
B11204,C10934,2024-08,161.67,161.67,1,0
B11205,C10934,2024-09,192.31,192.31,2,0
B11206,C10934,2024-10,172.68,172.68,4,0
B11207,C10934,2024-11,184.57,0.0,5,1
B11208,C10934,2024-12,161.88,161.88,1,0
B11209,C10935,2024-01,201.42,201.42,2,0
B11210,C10935,2024-02,209.26,209.26,2,0
B11211,C10935,2024-03,215.16,172.13,9,1
B11212,C10935,2024-04,201.6,201.6,2,0
B11213,C10935,2024-05,214.61,214.61,4,0
B11214,C10935,2024-06,201.77,201.77,2,0
B11215,C10935,2024-07,188.66,188.66,1,0
B11216,C10935,2024-08,219.98,109.99,5,1
B11217,C10935,2024-09,195.16,195.16,1,0
B11218,C10935,2024-10,194.54,194.54,6,0
B11219,C10935,2024-11,207.03,207.03,1,0
B11220,C10935,2024-12,208.68,208.68,0,0
B11221,C10936,2024-01,770.56,770.56,0,0
B11222,C10936,2024-02,759.01,759.01,1,0
B11223,C10936,2024-03,745.61,596.49,14,1
B11224,C10936,2024-04,755.94,755.94,0,0
B11225,C10936,2024-05,753.36,753.36,1,0
B11226,C10936,2024-06,756.6,756.6,1,0
B11227,C10936,2024-07,760.34,760.34,2,0
B11228,C10936,2024-08,764.54,764.54,0,0
B11229,C10936,2024-09,758.46,758.46,3,0
B11230,C10936,2024-10,779.84,779.84,1,0
B11231,C10936,2024-11,775.48,775.48,1,0
B11232,C10936,2024-12,758.25,758.25,5,0
B11233,C10937,2024-01,218.19,218.19,4,0
B11234,C10937,2024-02,205.58,205.58,0,0
B11235,C10937,2024-03,190.61,190.61,0,0
